Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,5.2720,88.1097
1,26.0810,88.1097
2,37.0423,88.1097
3,45.2757,88.1097
4,45.6458,88.9522
5,47.9874,88.9522
6,57.0378,96.1616
7,55.5676,96.1616
8,55.2721,96.1616
9,58.6180,96.9884
10,58.2435,96.9884
11,71.0270,96.9884
12,64.3429,96.9884
13,52.3602,96.9884
14,55.2085,96.9884
15,53.4059,96.9884
16,68.1114,96.9884
17,79.6166,98.4495
18,72.3362,98.4495
19,72.5889,98.4495
20,72.7027,98.4495
21,75.3107,98.4495
22,86.4500,98.4495
23,87.1228,98.4495
24,84.0978,98.4495
25,77.1001,98.4495
26,64.3087,98.4495
27,63.0465,98.4495
28,61.5602,98.4495
29,70.7620,98.4495
30,75.4156,98.4495
31,72.6086,98.4495
32,74.0089,98.6206
33,68.9098,98.6206
34,70.5014,98.6206
35,58.9571,98.6206
36,63.5226,98.6206
37,49.0997,98.6206
38,60.5522,98.6206
39,60.8185,98.6206
40,62.7064,98.6206
41,66.3858,98.6206
42,73.2183,98.6206
43,79.0713,98.6206
44,85.5872,98.6206
45,86.3162,98.6206
46,90.6400,98.6206
47,90.9343,98.6206
48,86.0878,99.4850
49,76.3517,100.4010
50,72.2613,100.4010
51,71.1643,100.4010
52,78.2756,100.4010
53,75.8506,100.4010
54,73.6756,100.4010
55,72.5041,100.4010
56,67.8091,100.4010
57,68.4286,100.4010
58,nan,nan
59,nan,nan
60,87.5859,100.4010
61,89.5872,100.4010
62,84.0704,100.4507
63,84.0392,100.4507
64,85.3181,100.4507
65,85.6166,100.4507
66,85.0160,100.4507
67,84.5864,100.4507
68,84.6050,100.4507
69,83.4907,100.4507
70,83.5762,100.4507
71,86.6847,100.4507
72,93.4359,100.4507
73,93.4882,100.4507
74,93.1842,100.4507
75,92.9953,100.4507
76,92.8741,100.4507
77,90.5477,100.4507
78,87.8652,100.4507
79,84.3188,100.4507
80,84.1795,103.0406
81,81.7612,103.0406
82,79.9403,103.0406
83,79.7914,103.0406
84,80.2740,103.0406
85,80.6232,103.0406
86,80.8018,103.0406
87,81.2559,103.0406
88,81.9935,103.0406
89,83.5037,103.0406
90,86.1521,103.0406
91,84.1965,103.0406
92,79.1529,104.2417
93,72.5853,104.2417
94,69.2310,104.2417
95,70.4562,104.2417
96,72.2665,104.2417
97,75.2329,104.2417
98,80.1184,104.2417
99,89.9102,104.2417
100,89.7825,104.2417
101,89.8047,104.2417
102,87.8289,104.2417
103,83.8392,104.2417
104,83.8938,104.2417
105,84.1083,104.2417
106,85.7138,104.2417
107,84.1189,104.2417
108,85.5775,104.2417
109,76.9431,104.6712
110,77.1201,104.6712
111,77.6899,104.6712
112,78.4815,104.6712
113,79.8091,104.6712
114,82.0461,104.6712
115,87.4075,104.6712
116,90.7633,104.6712
117,90.5574,104.6712
118,90.1895,104.6712
119,89.0452,105.1699
120,87.5877,105.1699
121,85.4582,105.1699
122,79.6833,105.1699
123,74.1792,105.1699
124,82.7043,105.1699
125,89.6530,105.1699
126,89.3864,105.1699
127,89.3711,105.1699
128,89.3740,105.1699
129,89.5621,105.1699
130,89.5381,105.1699
131,89.4814,105.1699
132,88.0985,105.1699
133,85.7421,105.1699
134,84.6065,105.1699
135,84.6755,105.1699
136,83.1997,105.1699
137,82.2556,105.1699
138,86.1051,105.1699
139,93.3860,105.1699
140,99.3372,105.1699
141,97.1456,105.1815
142,92.2476,105.1815
143,85.1913,105.1815
144,85.1601,105.1815
145,84.7183,105.1815
146,85.3186,105.1815
147,83.9184,105.1815
148,89.9441,105.1815
149,88.1607,105.1815
150,96.8520,105.1815
151,99.2488,105.1815
152,96.9405,105.2750
153,92.1136,105.2750
154,85.2379,105.2750
155,85.1099,105.2750
156,84.6262,105.2750
157,84.1928,105.2750
158,90.2698,105.2750
159,96.1115,105.2750
160,92.6647,105.2750
161,92.7837,105.2750
162,93.8645,105.2750
163,95.8398,105.2750
164,99.5058,105.3751
165,98.4377,105.3751
166,97.1893,105.3751
167,95.2598,105.3751
168,91.8960,105.3751
