Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,16.7420,112.3412
1,32.9492,112.3412
2,39.1971,112.3412
3,54.3563,112.3412
4,54.2945,116.6524
5,62.0502,116.6524
6,53.9074,116.6524
7,59.5739,116.6524
8,59.7807,116.6524
9,66.2286,116.6524
10,61.7161,116.6524
11,52.9365,116.6524
12,32.9502,116.6524
13,52.8715,116.6524
14,69.9179,116.6524
15,77.5118,116.6524
16,72.4430,116.6524
17,74.6170,116.6524
18,78.2521,116.8707
19,86.9675,116.8707
20,107.3888,116.8707
