Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,nan,nan
1,21.3489,84.2648
2,41.6738,84.2648
3,51.0692,84.2648
4,55.4340,84.2648
5,57.4032,84.2648
6,62.3337,84.2648
7,68.2420,95.4739
8,61.9822,95.4739
9,60.1632,95.4739
10,51.0470,95.4739
11,63.4157,95.4739
12,62.5930,95.4739
13,61.0226,95.4739
14,57.1500,95.4739
15,59.4579,95.4739
16,53.7752,95.4739
17,31.7767,95.4747
18,59.3992,95.4747
19,77.1759,95.4747
20,81.4813,95.4747
21,79.8572,95.4747
22,76.1082,95.4747
23,71.1907,95.4747
24,61.2811,95.4747
25,59.6263,95.4747
26,48.2235,95.4747
27,31.0398,95.4747
28,34.0819,95.4747
29,65.6898,95.4747
30,91.6157,95.4747
31,91.1840,95.4747
32,88.7573,96.1917
33,82.5483,96.1917
34,75.8693,96.1917
35,69.7030,96.1917
36,67.6424,96.1917
37,64.2861,96.1917
38,73.9219,96.1917
39,78.3236,96.1917
40,81.2124,96.1917
41,86.5525,96.1917
42,86.5166,96.1917
43,87.2423,96.1917
44,87.1618,96.1917
45,87.1514,96.1917
46,87.0836,96.1917
47,87.2156,96.1917
48,87.0788,96.1917
49,86.8153,96.1917
50,86.4254,96.1917
51,85.6553,96.1917
52,82.8216,96.1917
53,71.8506,96.1917
54,69.1453,96.1917
55,69.1167,96.1917
56,70.2918,96.1917
57,72.7894,96.1917
58,76.5265,96.1917
59,83.9973,96.1917
60,86.7749,96.1917
61,87.0692,96.1917
62,82.5101,96.1917
63,89.6853,96.3768
64,92.0388,96.3768
65,90.5333,96.3768
66,88.5444,96.3768
67,90.3707,96.3768
68,92.1029,96.3768
69,91.1600,96.3768
70,89.5414,96.3768
71,87.7133,97.2481
72,87.6067,97.2481
73,87.6496,97.2481
74,87.6463,97.2481
75,87.6795,97.2481
76,87.7063,97.2481
77,87.6825,97.2481
78,87.6961,97.2481
79,87.9003,97.2481
80,87.9813,97.2481
81,87.6686,97.2481
82,87.2359,97.2481
83,86.5902,97.2481
84,83.3458,97.2481
85,79.6965,97.2481
86,82.8332,97.2481
87,79.2147,97.2481
88,77.1630,97.2481
89,89.3730,97.2481
90,95.2656,97.2481
91,95.3874,97.2481
92,95.2269,97.2481
93,95.0416,97.2481
94,94.9948,97.2481
95,94.7577,97.2481
96,94.7111,97.2481
97,94.6632,97.2481
98,94.6394,97.2481
99,94.4933,97.2481
100,94.5006,97.2481
101,94.4429,97.2481
102,94.4664,97.2481
103,94.5345,97.2481
104,94.5157,97.2481
105,94.6437,97.2481
106,94.5749,97.2481
107,94.4564,97.2481
108,94.4366,97.2481
