Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,7.8516,82.9622
1,22.0347,82.9622
2,42.2585,82.9622
3,53.5665,82.9622
4,60.2971,82.9622
5,61.8483,87.9863
6,62.2644,87.9863
7,63.6267,87.9863
8,62.1459,87.9863
9,71.6280,87.9863
10,70.1139,87.9863
11,78.6910,87.9863
12,78.0104,90.8969
13,81.3522,90.8969
14,80.7338,90.8969
15,79.9278,90.8969
16,78.0702,90.8969
17,74.1891,90.8969
18,70.8551,90.8969
19,57.9104,94.0691
20,48.0186,94.0691
21,29.2867,94.0691
22,56.4411,94.0691
23,68.8793,94.0691
24,72.8739,94.0691
25,80.8481,94.0691
26,81.0598,94.0691
27,79.9097,94.0691
28,78.4314,94.0691
29,75.0452,94.0691
30,69.9750,94.0691
31,67.1617,97.0370
32,61.8533,97.0370
33,51.5418,97.0370
34,65.0940,97.0370
35,63.8815,97.0370
36,63.6944,97.0370
37,63.6304,97.0370
38,63.5630,97.0370
39,63.3959,97.0370
40,63.1134,97.0370
41,62.1355,97.0370
42,80.5350,97.0370
43,89.4493,97.8608
44,95.6702,97.8608
45,95.7820,102.9218
46,95.2675,102.9218
47,93.9294,103.5504
48,91.8443,103.5504
49,87.2687,103.7115
50,78.4011,103.7115
51,82.9096,103.7115
52,85.7871,103.7115
53,93.0159,103.7115
54,93.9765,103.7115
55,93.2216,104.2837
56,95.8044,104.2837
57,95.4414,104.2837
58,94.3730,104.2837
59,92.4715,104.2837
60,88.5501,104.2837
61,81.2811,104.3194
62,80.0166,104.3194
63,79.5929,104.3194
64,80.5769,104.3194
65,80.9195,104.3194
66,80.9745,104.3194
67,80.9745,104.3194
68,81.0236,104.3194
69,81.0444,104.3194
70,81.0522,104.3194
71,81.0522,104.3194
72,81.0522,104.3194
73,81.0522,104.3194
74,81.0522,104.3194
75,81.1028,104.3194
76,81.1028,104.3194
77,81.1571,104.3194
78,81.1571,104.3194
79,81.1880,104.3194
80,81.2722,104.3194
81,81.2722,104.3194
82,81.2722,104.3194
83,81.2722,104.3194
84,81.2722,104.3194
85,81.2722,104.3194
86,81.2428,104.3194
87,81.2134,104.3194
88,81.2134,104.3194
89,81.2134,104.3194
90,81.2525,104.3194
91,81.2525,104.3194
92,81.2525,104.3194
93,81.2370,104.3194
94,81.2807,104.3194
95,81.2807,104.3194
96,81.2940,104.3194
97,81.3170,104.3194
98,81.3304,104.3194
99,81.2974,104.3194
100,81.2998,104.3194
101,81.2998,104.3194
102,81.2998,104.3194
103,81.3454,104.3194
104,81.4089,104.3194
105,81.4089,104.3194
106,81.3978,104.3194
107,81.4465,104.3194
108,81.4465,104.3194
109,81.4765,104.3194
110,81.5172,104.3194
111,81.5411,104.3194
112,81.5411,104.3194
113,81.5411,104.3194
114,81.5467,104.3194
115,81.5467,104.3194
116,81.5823,104.3194
117,81.5867,104.3194
118,81.6318,104.3194
119,81.6318,104.3194
120,81.6318,104.3194
121,81.6807,104.3194
122,81.7130,104.3194
123,81.8423,104.3194
124,81.8601,104.3194
125,81.9178,104.3194
126,81.8974,104.3194
127,81.6571,104.3194
128,81.7274,104.3194
129,81.8025,104.3194
130,81.7669,104.3194
131,81.8025,104.3194
132,81.7669,104.3194
133,81.7669,104.3194
134,81.7663,104.3194
135,81.7307,104.3194
136,81.7910,104.3194
137,81.8748,104.3194
138,81.6263,104.3591
139,81.7784,104.3591
140,82.0001,104.3591
141,82.4683,104.3591
142,83.0659,104.3591
143,84.2551,104.3591
144,86.7208,104.3591
145,91.4840,104.3591
146,82.6319,104.3591
147,88.0975,104.3591
148,nan,nan
149,nan,nan
150,nan,nan
151,94.1054,104.3591
152,91.9052,104.3591
153,97.2743,104.3591
154,97.7755,104.3591
155,103.2048,113.1421
156,103.0555,113.1421
157,102.0912,115.7779
158,100.2730,115.7779
159,99.7690,115.9399
160,96.4181,117.4612
161,96.3026,117.4612
162,98.3178,117.4612
163,97.8360,117.4612
164,98.5636,117.4612
165,101.4012,117.4612
166,99.0525,117.4612
167,99.8758,126.9795
168,102.9822,126.9795
169,103.7177,127.2781
170,103.7753,127.2781
171,103.5638,127.7331
172,103.7273,127.7331
173,103.7322,127.7331
174,103.7500,127.7331
175,103.7728,127.7331
176,104.4077,127.7331
177,105.4142,127.7331
178,107.4219,127.7331
179,111.4070,127.7331
180,125.3201,127.7331
181,125.3808,127.7331
182,125.2989,127.8115
183,124.8787,128.1273
184,123.6807,128.1273
185,120.0986,128.1273
186,114.4636,128.1273
187,102.2504,128.1273
188,98.4053,128.3477
189,101.7106,128.3477
190,103.9206,128.3477
191,103.8943,128.3477
192,103.9603,128.3477
193,104.5365,128.3477
194,105.1991,128.3477
195,106.4272,128.3477
196,109.1031,128.3477
197,114.5312,128.3477
198,102.0802,128.4222
199,100.6543,128.4222
200,97.8378,128.4222
201,96.0932,128.4222
202,88.8230,128.4222
203,79.0775,128.4222
204,87.9138,128.4222
205,97.3827,128.4222
206,96.4232,128.4222
207,97.8746,128.6380
208,98.4373,128.6380
209,99.0580,128.6380
210,105.1648,128.6380
211,107.8547,128.6380
212,112.5110,128.6380
213,124.3464,128.6380
214,123.6038,128.6380
215,124.0242,128.6380
216,124.1074,128.6380
217,124.0225,128.6380
218,123.9858,128.6380
219,123.8584,128.6380
220,124.0003,128.6739
221,123.1569,128.6739
222,124.3383,128.6739
223,123.7193,128.6739
224,123.0835,128.6739
225,121.9281,128.6739
226,119.5960,129.0128
227,116.2005,129.0128
228,108.8476,129.0128
229,94.2810,129.0128
230,82.9268,129.0128
231,81.9700,129.0128
232,82.0017,129.0128
233,81.9590,129.0128
234,82.0459,129.0128
235,82.0663,129.0128
236,82.0891,129.0128
237,82.0375,129.0128
238,82.1096,129.0128
239,81.8686,129.0128
240,81.8686,129.0128
241,81.6746,129.0128
242,81.7375,129.0128
243,81.7221,129.0128
244,81.7870,129.0128
245,81.7870,129.0128
246,81.7870,129.0128
247,81.7816,129.0128
248,81.7933,129.0128
249,81.8009,129.0128
250,81.8300,129.0128
251,81.8605,129.0128
252,81.8536,129.0128
253,81.8676,129.0128
254,81.8676,129.0128
255,81.8676,129.0128
256,81.8071,129.0128
257,81.7430,129.0128
258,81.7614,129.0128
259,81.8074,129.0128
260,81.8777,129.0128
261,81.5017,129.0128
262,81.6981,129.0128
263,81.6734,129.0128
264,82.4658,129.0128
265,83.4330,129.0128
266,85.0869,129.0128
267,84.6848,129.0128
268,87.5201,129.0128
269,93.1276,129.0128
270,103.8127,129.0128
271,118.6573,129.0128
272,124.9347,129.0128
273,125.0582,129.0128
274,124.9346,129.0128
275,124.9346,129.0128
276,124.9323,129.0128
277,124.9323,129.0128
278,123.5106,129.1058
279,119.0012,129.1058
280,110.6642,129.1058
281,103.1945,129.1058
282,102.4444,129.1058
283,103.6674,129.1058
284,94.9436,129.1058
285,90.4767,129.1058
286,82.2372,129.1058
287,82.2662,129.1058
288,82.3003,129.1058
289,82.3343,129.1058
290,82.3475,129.1058
291,82.3407,129.1058
292,82.2889,129.1058
293,82.3999,129.1058
294,82.3973,129.1058
295,82.6619,129.1058
296,83.1368,129.1058
297,84.3559,129.1058
298,85.1484,129.1058
299,87.5898,129.1058
300,92.5086,129.1058
301,102.6977,129.1058
302,115.5401,129.1058
303,109.5129,129.1058
304,113.1457,129.1058
305,121.8267,129.1058
306,116.5967,129.1479
307,105.9572,129.1479
308,104.4933,129.1479
309,103.6623,129.1479
310,103.6701,129.1479
311,103.5840,129.1479
312,103.6641,129.1479
313,103.9394,129.1479
314,102.6900,129.1479
315,100.6127,129.1479
316,96.4858,129.1479
317,87.9764,129.1479
318,72.4685,129.1479
319,72.5495,129.1479
320,72.6457,129.1479
321,72.5762,129.1479
322,75.5070,129.1479
323,80.6665,129.1479
324,91.7363,129.1479
325,105.1116,129.1479
326,105.4261,129.1479
327,106.6510,129.1479
328,119.0903,129.1479
329,125.3438,129.1479
330,125.6631,129.1479
331,125.5768,129.1479
332,125.4513,129.1479
333,125.3475,129.1479
334,125.1373,129.1479
335,125.6631,129.1479
336,125.3715,129.1479
337,125.3056,129.1479
338,125.1211,129.1479
339,125.3601,129.1479
340,125.1103,129.1479
341,125.0241,129.1479
342,125.0431,129.1479
343,125.1288,129.1479
344,125.0453,129.1479
345,124.9471,129.1479
346,124.9702,129.1479
347,124.8025,129.1479
348,125.1384,129.1479
349,124.9462,129.1479
350,124.6786,129.1479
