Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,9.9125,93.8144
1,24.6536,93.8144
2,46.3683,93.8144
3,56.1048,93.8144
4,61.4286,93.8144
5,66.2285,93.8144
6,67.4180,93.8144
7,69.9905,93.8144
8,59.7497,93.8470
9,67.7401,93.8470
10,68.8148,93.8470
11,68.7606,93.8470
12,68.6083,93.8470
13,68.5766,93.8470
14,67.4389,97.4232
15,70.0542,97.4232
16,74.9708,97.4232
17,84.2780,97.4232
18,90.4221,97.4232
19,90.3696,97.4232
20,90.3156,99.8142
21,90.3156,99.8142
22,90.2932,103.3235
23,90.2654,103.3235
24,90.2103,103.3235
25,90.2103,103.3235
26,90.2103,103.3235
27,90.1618,103.3235
28,90.1618,103.3235
29,90.1574,105.7450
30,89.0027,105.7450
31,87.2967,105.7450
32,83.3448,105.7450
33,80.1385,105.7450
34,70.8450,105.7450
35,63.8775,105.7450
36,55.7926,105.7450
37,87.1379,105.7450
38,70.8786,123.2734
39,70.5688,123.2734
40,70.6721,123.2734
41,70.7570,123.2734
42,70.9264,123.2734
43,71.8610,123.2734
44,73.2995,123.2734
45,76.3591,123.2734
46,82.3437,123.2734
47,88.7549,123.2734
48,101.5389,123.2734
49,114.2174,123.2734
50,120.1887,123.2734
51,120.0767,123.2734
52,120.1131,123.2734
53,120.0854,123.2734
54,120.0896,123.2734
55,120.0371,123.2734
56,119.8757,123.2734
57,119.8176,123.2734
58,119.6843,123.2734
59,119.6843,123.2734
60,119.6843,123.2734
61,119.6843,123.2734
62,119.5510,123.2734
63,119.4222,123.2734
64,117.3477,126.7566
65,113.3155,129.8535
66,105.6548,129.8535
67,91.0747,129.8535
68,86.8480,129.8535
69,89.3519,129.8535
70,92.1783,129.8535
71,97.9743,129.8535
72,90.4247,129.8535
73,90.1534,129.8535
74,89.9171,129.8535
75,94.2379,129.8535
76,99.5696,129.8535
77,107.5383,129.8535
78,123.2381,129.8535
79,118.5569,129.9190
80,108.6295,129.9190
81,90.8121,129.9190
82,90.2151,129.9190
83,90.5106,129.9190
84,90.2892,129.9190
85,90.2758,129.9190
86,90.8816,129.9190
87,91.1823,129.9190
88,90.9938,129.9190
89,91.2000,129.9190
90,91.1092,129.9190
91,91.5849,129.9190
92,91.8623,129.9190
93,92.6017,129.9190
94,94.2848,129.9190
95,98.2072,129.9190
96,104.8017,129.9190
97,105.8857,129.9190
98,93.6494,129.9190
99,92.1127,129.9190
100,103.1754,129.9190
101,122.3398,129.9190
102,123.6341,129.9190
103,123.4041,129.9190
104,124.0209,129.9190
105,123.6456,129.9190
106,123.1724,129.9190
107,123.6620,129.9190
108,123.6084,129.9190
109,123.8125,129.9190
110,123.8216,129.9190
111,123.2107,129.9190
112,122.9734,129.9190
113,122.6119,129.9190
114,122.4859,129.9190
115,121.9077,129.9190
116,122.1880,129.9190
117,122.2812,129.9190
118,122.1882,129.9190
119,121.7387,129.9190
120,121.8798,129.9190
121,121.6142,129.9190
122,121.4968,129.9190
123,121.4663,129.9190
124,121.7179,129.9190
125,122.0683,129.9190
126,122.9190,129.9190
127,122.8957,129.9190
128,123.5045,129.9190
129,123.3978,129.9190
130,123.1555,129.9190
131,123.3819,129.9190
132,123.0230,129.9190
133,122.4096,129.9190
134,122.5330,129.9190
135,122.5322,129.9190
136,122.7154,129.9190
137,122.7466,129.9190
138,122.7443,129.9190
139,122.3722,129.9190
140,122.2551,129.9190
141,122.2552,129.9190
142,122.4861,129.9190
143,122.2601,129.9190
144,122.1494,129.9190
145,122.1230,129.9190
146,122.5196,129.9190
147,122.2729,129.9190
148,122.0549,129.9190
149,121.9431,129.9190
150,122.4950,129.9190
151,122.0345,129.9190
152,121.8984,129.9190
153,121.6717,129.9190
154,121.6717,129.9190
155,121.3350,129.9190
156,121.6927,129.9190
157,122.0364,129.9190
158,122.0364,129.9190
159,122.2098,129.9190
160,121.8906,129.9190
161,122.4367,129.9190
162,122.0889,129.9190
163,121.9757,129.9190
164,121.9757,129.9190
165,121.9757,129.9190
166,121.8492,129.9190
167,121.9666,129.9190
168,121.7361,129.9190
169,121.7361,129.9190
170,122.4449,129.9190
171,122.3342,129.9190
172,122.4471,129.9190
173,122.3334,129.9190
174,123.0752,129.9190
175,123.2560,129.9190
176,123.1635,129.9190
177,123.0528,129.9190
178,123.0528,129.9190
179,123.0528,129.9190
180,122.9374,129.9190
181,122.9374,129.9190
182,123.0524,129.9190
183,123.0524,129.9190
184,122.8390,129.9190
185,122.8564,129.9190
186,123.1747,129.9190
187,123.1783,129.9190
188,123.1733,129.9190
189,122.9524,129.9190
190,122.9524,129.9190
191,122.8209,129.9190
192,122.6123,129.9190
193,122.4881,129.9190
194,122.4487,129.9190
195,122.5439,129.9190
196,122.2033,129.9190
197,122.3281,129.9190
198,122.3421,129.9190
199,122.3421,129.9190
200,121.9893,129.9190
201,122.8163,129.9190
202,122.8163,129.9190
203,122.8163,129.9190
204,122.8163,129.9190
205,122.9301,129.9190
206,122.8160,129.9190
207,123.1839,129.9190
208,123.1928,129.9190
209,123.0886,129.9190
210,122.9848,129.9190
211,122.8658,129.9190
212,122.8658,129.9190
213,122.8658,129.9190
214,122.8658,129.9190
215,122.8658,129.9190
216,122.8658,129.9190
217,123.2227,129.9190
218,123.2227,129.9190
219,123.2163,129.9190
220,123.2163,129.9190
221,123.3834,129.9190
222,123.4554,129.9190
223,123.4661,129.9190
224,123.3471,129.9190
225,123.3510,129.9190
226,123.3510,129.9190
227,123.2337,129.9190
228,123.2224,129.9190
229,123.2224,129.9190
230,123.2111,129.9190
231,123.2111,129.9190
232,123.2111,129.9190
233,123.2111,129.9190
234,123.2111,129.9190
235,123.2111,129.9190
236,123.3091,129.9190
237,123.3091,129.9190
238,123.3091,129.9190
239,123.0983,129.9190
240,123.0983,129.9190
241,122.9903,129.9190
242,122.9903,129.9190
243,123.0036,129.9190
244,122.8965,129.9190
245,122.8965,129.9190
246,122.8965,129.9190
247,122.8965,129.9190
248,122.8965,129.9190
249,122.8965,129.9190
250,122.8965,129.9190
251,123.2214,129.9190
252,123.5782,129.9190
253,123.5782,129.9190
254,123.4615,129.9190
255,123.8260,129.9190
256,123.8260,129.9190
257,123.8260,129.9190
258,123.8318,129.9190
259,123.7197,129.9190
260,123.6065,129.9190
261,123.6969,129.9190
262,123.4943,129.9190
263,123.4943,129.9190
264,123.6027,129.9190
265,123.6027,129.9190
266,123.4943,129.9190
267,123.4943,129.9190
268,123.6117,129.9190
269,123.6117,129.9190
270,123.4059,129.9190
271,123.4437,129.9190
272,123.4437,129.9190
273,123.4393,129.9190
274,123.4393,129.9190
275,123.4393,129.9190
276,123.5398,129.9190
277,123.4500,129.9190
278,123.3545,129.9190
279,123.4824,129.9190
280,123.3748,129.9190
281,123.3748,129.9190
282,123.3697,129.9190
283,123.4718,129.9190
284,123.4718,129.9190
285,123.4718,129.9190
286,123.4718,129.9190
287,123.4718,129.9190
288,123.4718,129.9190
289,123.4718,129.9190
290,123.3715,129.9190
291,123.3715,129.9190
292,123.3715,129.9190
293,123.3715,129.9190
294,123.3715,129.9190
295,123.3715,129.9190
296,123.3715,129.9190
297,123.3715,129.9190
298,123.3715,129.9190
299,123.3715,129.9190
300,123.3715,129.9190
301,123.3715,129.9190
302,123.3715,129.9190
303,123.3715,129.9190
304,123.3715,129.9190
305,123.3715,129.9190
306,123.3715,129.9190
307,123.3715,129.9190
308,123.3715,129.9190
309,123.3715,129.9190
310,123.3715,129.9190
311,123.3715,129.9190
312,123.3715,129.9190
313,123.4240,129.9190
314,123.4240,129.9190
315,123.4240,129.9190
316,123.4240,129.9190
317,123.4204,129.9190
318,123.4204,129.9190
319,123.4204,129.9190
320,123.4204,129.9190
321,123.5444,129.9190
322,123.5444,129.9190
323,123.4206,129.9190
324,123.4206,129.9190
325,123.4206,129.9190
326,123.4206,129.9190
327,123.4206,129.9190
328,123.4206,129.9190
329,123.4206,129.9190
330,123.4206,129.9190
331,123.4206,129.9190
332,123.4206,129.9190
333,123.4206,129.9190
334,123.4206,129.9190
335,123.4206,129.9190
336,123.4206,129.9190
337,123.4206,129.9190
338,123.4206,129.9190
339,123.4206,129.9190
340,123.4206,129.9190
341,123.4206,129.9190
342,123.4206,129.9190
343,123.4206,129.9190
344,123.4206,129.9190
345,123.4206,129.9190
346,123.5381,129.9190
347,123.5381,129.9190
348,123.5381,129.9190
349,123.4221,129.9190
350,123.4221,129.9190
