Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,3.7245,91.9875
1,20.2809,91.9875
2,33.8380,91.9875
3,43.5204,91.9875
4,43.5229,91.9875
5,40.8736,93.1556
6,48.1705,93.1556
7,52.4893,93.1556
8,47.2663,93.1556
9,31.9042,93.1556
10,30.9725,93.1556
11,31.2145,93.1556
12,29.9418,95.1649
13,30.4630,95.1649
14,30.5830,95.1649
15,30.5907,95.1649
16,30.5958,95.1649
17,31.4279,95.1649
18,32.3753,95.1649
19,33.3455,95.6695
20,37.5484,95.6695
21,44.4256,95.6695
22,58.3697,95.6695
23,58.8862,95.6695
24,77.0574,95.6695
25,72.2965,95.6695
26,68.4823,95.6695
27,65.9673,95.6695
28,60.7550,95.6695
29,67.9825,95.6695
30,54.1750,95.6695
31,54.4459,95.6695
32,55.6483,95.6695
33,59.3904,95.6695
34,66.1378,95.6695
35,70.4225,95.6695
36,70.3278,95.8476
37,67.5355,95.8476
38,63.8035,95.8476
39,70.1431,95.8476
40,79.4697,95.8476
41,79.4486,95.8476
42,79.5297,95.8476
43,79.4744,95.8476
44,79.3831,95.8476
45,79.1743,95.8476
46,78.8998,95.8476
47,78.7654,97.8199
48,78.6062,97.8199
49,78.9475,97.8199
50,78.8543,97.8199
51,78.8953,97.8199
52,78.5732,98.0136
53,78.4345,98.0136
54,78.2358,98.0136
55,78.3458,98.0136
56,78.2031,98.0136
57,78.1176,98.0136
58,78.1072,98.0136
59,77.6864,98.0136
60,76.5139,98.0136
61,74.3053,98.0136
62,73.0678,98.0136
63,71.1798,98.0136
64,63.0256,98.0136
65,63.1077,98.0136
66,66.9040,98.0136
67,76.4987,99.4582
68,80.5566,99.4582
69,80.6175,99.4582
70,80.6175,99.4582
71,81.8177,99.4582
72,81.7739,99.4582
73,81.7739,99.4582
74,81.8051,99.4582
75,81.8079,99.4582
76,81.7367,99.4582
77,81.5760,99.4582
78,81.5324,99.4582
79,81.5033,99.4582
80,81.5828,99.4582
81,81.4363,99.4582
82,82.5141,99.4582
83,82.4841,99.4582
84,82.4708,99.4582
85,82.5907,99.4582
86,82.6423,99.4582
87,82.7056,99.4582
88,82.6109,99.4582
89,82.7337,99.4582
90,82.7749,99.4582
91,82.7576,99.4582
92,82.7369,99.4582
93,82.8893,99.4582
94,82.6196,99.4582
95,82.6838,99.4582
96,82.7934,99.4582
97,82.8093,99.4582
98,82.5151,99.7271
99,82.4527,99.7271
100,82.3432,99.7271
101,81.8654,99.7271
102,82.1776,99.7724
103,81.1185,99.7724
104,77.8010,99.7724
105,70.9812,99.7724
106,60.0585,99.7724
107,62.7814,99.7724
108,54.4956,99.7724
109,53.9230,99.7724
110,45.8296,99.7724
111,50.2810,99.7724
112,60.3744,99.7724
113,81.2116,99.7724
114,81.8187,99.7724
115,74.8562,99.7724
116,76.1099,99.7724
117,87.0698,100.1501
118,83.1937,100.1501
119,83.2280,100.1501
120,83.2699,100.1501
121,83.3933,100.1501
122,83.1330,101.2152
123,83.0133,101.2152
124,83.1703,101.2152
125,83.3674,101.2152
126,83.4712,101.2152
127,83.4053,101.2152
128,83.5075,101.2152
129,83.5262,101.2152
130,83.3876,101.2152
131,83.3485,101.2152
132,83.4517,101.2152
133,83.5885,101.2152
134,83.7045,101.2152
135,83.8083,101.2152
136,83.9162,101.2152
137,84.0679,101.2152
138,84.1756,101.2152
139,84.2248,101.2152
140,84.2367,101.2152
141,84.3965,101.2152
142,84.3065,106.2030
143,84.4629,106.2030
144,86.5791,106.2030
145,80.6999,106.2030
146,74.7042,106.2030
147,69.9889,106.2030
148,69.7590,106.2030
149,69.9278,106.2030
150,68.6009,106.2030
151,65.5526,106.2030
152,60.7212,106.2030
153,61.2088,106.2030
154,61.9087,106.2030
155,62.7535,106.2030
156,64.1230,106.2030
157,65.7575,106.2030
158,70.2023,106.2030
159,78.3738,106.2030
160,93.7393,106.2030
161,100.4432,106.4199
162,100.3765,106.4199
163,97.3682,106.4199
164,91.4661,106.4199
165,84.1103,107.3546
166,76.6390,107.3546
167,76.5531,107.3546
168,75.1084,107.3546
169,80.3067,107.3546
170,95.1352,107.3546
171,100.6711,107.3546
172,100.6570,107.3546
173,100.5367,107.3546
174,100.6276,107.3546
175,100.5615,107.3546
176,100.4837,107.3546
177,98.2031,107.3546
178,91.8107,107.5802
179,85.9731,107.5802
180,80.1004,107.5802
181,74.1496,107.5802
182,82.7621,107.5802
183,83.7377,107.5802
184,84.3612,107.5802
185,79.0038,107.5802
186,83.0389,107.5802
187,84.7865,107.5802
188,80.6390,107.5802
189,81.5088,107.5802
190,82.5906,107.5802
191,84.3650,107.5863
192,96.5898,107.5863
193,90.1999,109.3467
194,78.5252,109.3467
195,71.5645,109.3467
196,73.2906,109.3467
197,76.9889,109.3467
198,84.2646,109.3467
199,97.7250,109.3467
200,101.6751,109.3467
201,101.6453,109.3467
202,101.6193,109.3467
203,101.6528,109.3467
204,101.5401,109.3467
205,101.5130,109.3467
206,101.4852,109.3467
207,101.4852,109.3467
208,101.4363,109.3467
209,101.3875,109.3467
210,101.3875,109.3467
211,101.3597,109.3467
212,101.3597,109.3467
213,101.3243,109.3467
214,101.3235,109.3467
215,101.2719,109.3467
216,101.4679,109.3467
217,101.4929,109.3467
218,101.6579,109.3467
219,101.6020,109.3467
220,101.5553,109.3467
221,101.5036,109.3467
222,101.3616,109.3467
223,101.3169,109.3467
224,101.2933,109.3467
225,101.1990,109.3467
226,101.3071,109.3467
227,101.2341,109.3467
228,101.1649,109.3467
229,101.3834,109.3467
230,101.3295,109.3467
231,101.3611,109.3467
232,101.2360,109.3467
233,101.2360,109.3467
234,101.2045,109.3467
235,98.5221,109.3467
236,92.6191,109.3467
237,87.7351,109.3467
238,84.7343,109.3467
239,79.1031,109.3467
240,78.9728,109.3467
241,84.8394,109.3467
242,91.1544,109.3467
243,79.6379,109.3467
244,74.1426,109.3467
245,77.3389,109.3467
246,86.5943,109.3467
247,87.4007,109.3467
248,85.2199,109.3467
249,85.6970,109.3467
250,90.0599,109.3467
251,93.9447,109.3467
252,95.2422,109.3467
253,102.4294,109.3467
254,102.2710,109.3467
255,102.2198,109.3467
256,102.2320,109.3467
257,102.3923,109.3467
258,99.7200,109.3467
259,96.7452,109.3467
260,92.8416,109.4193
261,84.5620,109.4193
262,81.1992,109.4193
263,80.4492,109.4193
264,75.6342,109.4193
265,69.3512,109.4193
266,69.2737,109.4193
267,69.1275,109.4193
268,68.9450,109.4193
269,67.7439,109.4193
270,67.9599,109.4193
271,68.0105,109.4193
272,68.1346,109.4193
273,68.2169,109.4193
274,68.3874,109.4193
275,68.5507,109.4193
276,68.3023,109.4193
277,68.6495,109.4193
278,68.8880,109.4193
279,68.3299,109.4193
280,68.4288,109.4193
281,68.6242,109.4193
282,68.8160,109.4193
283,68.7292,109.4193
284,68.8995,109.4193
285,69.1932,109.4193
286,69.4437,109.4193
287,69.5333,109.4193
288,69.7981,109.4193
289,69.3774,109.4193
290,69.5443,109.4193
291,69.7912,109.4193
292,70.4195,109.4193
293,70.4195,109.4193
294,70.6102,109.4193
295,70.7039,109.4193
296,70.8040,109.4193
297,70.8040,109.4193
298,70.8040,109.4193
299,70.6531,109.4193
300,70.6746,109.4193
301,70.8029,109.4193
302,70.6817,109.4193
303,70.6964,109.4193
304,70.7328,109.4193
305,71.1463,109.4193
306,71.7616,109.4193
307,72.8300,109.4193
308,74.2317,109.4193
309,76.8874,109.4193
310,82.6045,109.4193
311,85.3964,109.4193
312,77.0352,109.4193
313,77.0547,109.4193
314,77.0602,109.4193
315,76.7743,109.4193
316,76.6279,109.4193
317,79.4500,109.4193
318,79.8690,109.4193
319,82.5441,109.4193
320,84.1697,109.4193
321,78.1470,109.4193
322,81.2007,109.4193
323,81.0023,109.4193
324,89.0610,109.4193
325,101.4163,109.4193
326,101.3391,109.4193
327,102.3300,109.4193
328,102.2555,109.4193
329,102.2202,109.4193
330,102.0664,109.4193
331,102.0210,109.4193
332,101.9928,109.4193
333,101.9057,109.4193
334,101.9347,109.4193
335,101.7003,109.4193
336,102.0976,109.4193
337,101.9992,109.4193
338,102.1719,109.4193
339,102.0913,109.4193
340,101.9816,109.4193
341,101.7617,109.4193
342,101.8661,109.4193
343,101.6850,109.4193
344,101.5296,109.4193
345,101.6102,109.4193
346,101.6515,109.4193
347,101.6427,109.4193
348,101.7574,109.4193
349,101.6104,109.4193
350,101.5708,109.4193
