Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
191,82.3534,104.4844
192,84.8091,104.4844
193,79.5427,104.8478
194,79.4828,104.8478
195,80.0197,104.8478
196,80.4046,104.8478
197,81.3364,104.8478
198,81.7230,104.8478
199,85.3130,104.8478
200,83.0808,104.8478
201,87.4718,104.8478
202,90.1610,104.8478
203,90.7592,104.8478
204,92.1028,104.8478
205,94.3395,104.8478
206,94.9644,104.8527
207,90.7121,104.8527
208,88.5783,104.8527
209,85.8296,104.8527
210,92.7964,104.8527
211,98.7812,104.8527
212,98.6376,104.8527
213,95.7818,104.9905
214,88.7944,104.9905
215,87.9726,104.9905
216,86.3463,104.9905
217,87.0666,104.9905
218,89.9962,104.9905
219,94.6844,104.9905
220,91.4435,104.9905
221,90.0075,104.9922
222,89.9395,104.9922
223,90.0465,104.9922
224,90.1657,104.9922
225,90.8404,104.9922
226,88.9115,104.9922
227,86.9244,104.9922
228,86.3132,104.9922
229,90.4762,104.9922
230,95.0311,104.9922
231,99.0408,104.9922
232,99.0130,104.9922
233,98.7649,104.9922
234,98.8054,104.9922
235,98.8676,104.9922
236,99.0060,104.9922
237,99.0049,104.9922
238,99.1160,104.9922
239,99.2367,104.9922
240,99.0460,104.9922
241,99.2635,104.9922
242,99.1960,104.9922
243,99.4415,104.9922
244,99.5853,104.9922
245,99.6658,104.9922
246,99.7798,104.9922
247,99.5831,104.9922
248,99.5452,104.9922
249,99.4579,104.9922
250,99.4380,104.9922
251,99.4208,104.9922
252,99.4208,104.9922
253,99.4645,104.9922
254,99.3219,104.9922
255,99.2005,104.9922
256,99.2600,104.9922
257,97.2330,104.9922
258,96.9542,104.9922
259,93.3160,104.9922
260,89.4690,105.8489
261,85.1218,105.8489
262,83.8290,105.8489
263,82.3073,105.8489
264,80.3654,105.8489
265,83.4715,105.9107
266,80.7972,105.9107
267,80.7630,105.9107
268,80.6792,105.9107
269,81.0940,105.9107
270,82.5165,105.9107
271,84.8078,105.9107
272,84.8904,105.9107
273,88.2947,105.9107
274,89.4927,105.9107
275,94.5598,105.9107
276,92.6163,105.9107
277,94.7688,105.9107
278,93.1582,105.9199
279,95.5876,105.9199
280,99.4067,105.9199
281,96.1583,105.9199
282,90.4114,105.9199
283,86.8655,105.9959
284,87.7855,105.9959
285,88.1876,105.9964
286,84.2000,105.9964
287,88.7390,105.9964
288,87.5386,105.9964
289,84.5751,105.9964
290,89.4749,105.9964
291,89.6330,105.9964
292,89.8290,105.9964
293,90.1152,105.9964
294,90.7588,105.9964
295,89.4550,108.9812
296,90.9016,108.9812
297,93.2994,108.9812
298,100.2794,108.9812
299,98.0035,108.9812
300,95.1409,108.9812
301,90.8321,108.9812
302,89.5447,108.9812
303,91.9297,109.0527
304,90.0208,109.0527
305,95.1194,109.0527
306,103.6304,109.0527
307,103.4630,109.0527
308,102.6104,109.0527
309,100.0559,109.0527
310,100.4645,109.0527
311,96.2980,109.0527
312,97.0244,109.0527
313,90.8585,109.1034
314,94.6846,109.1034
315,99.6250,109.1034
316,98.3136,109.1034
317,98.7585,109.1034
318,99.5688,109.1034
319,101.0774,109.1096
320,101.0724,109.1096
321,100.7380,109.1096
322,99.1969,109.1096
323,98.4968,109.1096
324,98.2440,109.1096
325,99.5744,109.1096
326,95.4523,109.1096
327,91.6852,109.1096
328,95.9084,109.1096
329,104.5823,109.1096
330,104.4620,109.1096
331,104.9637,109.1096
332,106.9010,109.1096
333,107.1530,109.1096
334,105.5613,109.1615
335,102.9708,109.1615
336,99.1200,109.1615
337,96.1771,109.1615
338,96.2793,109.1615
339,92.0898,109.1615
340,86.6567,109.1615
341,85.8017,109.1615
342,97.5822,109.1615
343,93.8423,109.1615
344,94.4257,109.1615
345,99.9805,109.1615
346,99.7611,109.1796
347,96.2456,109.5101
348,89.6157,109.5101
349,82.4306,109.5101
350,82.5752,109.5101
