Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,nan,nan
1,24.0947,94.0924
2,36.3294,94.0924
3,49.9233,94.0924
4,55.9575,94.0924
5,61.8957,94.0924
6,67.1250,94.0924
7,67.3859,94.0924
8,64.2146,95.8899
9,60.8808,95.8899
10,34.6336,95.8899
11,36.0967,95.8899
12,40.6673,95.8899
13,49.8262,95.8899
14,66.6427,96.0455
15,59.4817,96.0455
16,70.7961,96.0467
17,68.2618,96.0467
18,87.3371,96.0467
19,84.1597,96.0467
20,82.1501,96.8809
21,74.4490,96.8809
22,58.7819,96.8809
23,47.8351,96.8809
24,50.9709,96.8809
25,60.6345,96.8809
26,77.2824,96.8809
27,76.8184,96.8809
28,76.0047,96.8809
29,74.7040,96.8809
30,72.4300,96.8809
31,65.4295,96.8809
32,71.8246,96.8809
33,72.4715,96.8809
34,55.8411,96.8809
35,43.4778,96.8809
36,44.2002,96.8809
37,44.1951,96.8809
38,43.5397,96.8809
39,46.7036,96.8809
40,54.6942,96.8809
41,70.3517,97.1348
42,67.1417,97.1348
43,69.3787,97.1348
44,72.8575,97.4967
45,82.7874,97.4967
46,86.0090,97.4967
47,89.9712,97.4967
48,89.9786,97.4967
49,89.5312,97.4967
50,89.8838,97.4967
51,89.8158,97.4967
52,89.8228,97.4967
53,89.8317,97.4967
54,89.7925,97.4967
55,89.7953,97.4967
56,89.8365,97.4967
57,86.2413,100.6260
58,81.8038,100.6260
59,81.0645,100.6260
60,75.7363,100.6260
61,66.4452,100.6260
62,66.2094,100.6260
63,59.9854,100.6260
64,53.5183,100.6260
65,48.8047,100.6260
66,48.3451,100.6260
67,48.5223,100.6260
68,48.8788,100.6260
69,48.7721,100.6260
70,48.4840,100.6260
71,49.2459,100.6260
72,49.4239,100.6260
73,48.6218,100.6260
74,48.7098,100.6260
75,49.4599,100.6260
76,49.5207,100.6260
77,50.1436,100.6260
78,50.3144,100.6260
79,51.4099,100.6260
80,51.2826,100.6260
81,51.3170,100.6260
82,52.0322,100.6260
83,57.9637,100.6260
84,69.5314,100.6260
85,76.1948,100.6260
86,72.5105,100.6260
87,71.0006,100.6260
88,75.1809,100.6260
89,79.1607,100.6260
90,89.1269,100.6260
91,95.0168,100.6260
92,91.3459,103.2016
93,84.7336,103.2016
94,78.7488,103.2016
95,75.9709,103.2016
96,68.9354,103.2016
97,65.3931,103.2016
98,72.1553,103.2016
99,62.5723,103.2016
100,57.0910,103.2016
101,57.4267,103.2016
102,57.3528,103.2016
103,58.1722,103.2016
104,57.9057,103.2016
105,58.7148,103.2016
106,59.4194,103.2016
107,60.2653,103.2016
108,60.7627,103.2016
109,61.8395,103.2016
110,61.0223,103.2016
111,nan,nan
112,84.6215,103.2016
113,77.7210,103.2016
114,73.5776,103.2016
115,70.3915,103.2016
116,72.6965,103.2016
117,71.6559,103.2016
118,57.1099,103.2016
119,57.7382,103.2016
120,59.1663,103.2016
121,59.4093,103.2016
122,60.4480,103.2016
123,nan,nan
124,82.5694,103.2016
125,79.2070,103.2016
126,77.6688,103.2016
127,81.8767,103.2016
128,88.1860,103.2016
129,84.6540,104.8584
130,84.8055,104.8584
131,85.4435,104.8584
132,86.2344,104.8584
133,85.9338,104.8584
134,86.2836,104.8584
135,86.4947,104.8584
136,86.6403,104.8584
137,86.9492,104.8584
138,88.9002,104.8584
139,88.0010,104.8584
140,83.5701,104.8584
141,80.0082,104.8584
142,80.0745,104.8584
143,79.3518,104.8584
144,86.2721,104.8584
145,76.9351,105.5636
146,83.2528,105.5636
147,77.9881,105.5636
148,70.7363,105.5636
149,69.6565,105.5636
150,56.6010,105.5636
151,63.9598,105.5636
152,64.2675,105.5636
