Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,nan,nan
1,nan,nan
2,44.9669,77.9164
3,53.8051,81.8619
4,60.2875,81.8619
5,62.3831,94.4785
6,64.5242,94.4785
7,66.8542,94.4785
8,65.5173,94.4785
9,59.3462,94.4785
10,49.8315,94.4785
11,71.0642,94.4785
12,72.6766,94.4785
13,70.5691,94.4785
14,70.0437,94.4785
15,68.7279,94.4785
16,66.2447,94.4785
17,69.9937,94.4785
18,70.2162,94.8030
19,63.3104,94.8030
20,61.6461,94.8030
21,57.3337,94.8030
22,49.5392,94.8030
23,33.9990,94.8030
24,33.6405,94.8030
25,40.3751,94.8030
26,53.4037,94.8030
27,28.5183,94.8030
28,29.3255,94.8030
29,29.4725,94.8030
30,34.5932,94.8030
31,44.7194,95.6925
32,64.8768,95.6925
33,74.4440,95.6925
34,73.6422,95.6925
35,72.8676,95.9679
36,75.3898,95.9679
37,85.8597,95.9679
38,79.3663,95.9679
39,68.6197,95.9679
40,66.2512,95.9679
41,66.0857,95.9679
42,66.4825,95.9679
43,63.0588,95.9679
44,49.1214,95.9679
45,33.2164,95.9679
46,33.2164,95.9679
47,33.5540,95.9679
48,nan,nan
49,nan,nan
50,76.2582,95.9679
51,75.6100,95.9679
52,77.7273,95.9679
53,78.4223,95.9679
54,76.0314,99.6257
55,85.3387,99.6257
56,79.9114,99.6257
57,79.6029,99.6257
58,79.4980,99.6257
59,79.4660,99.6257
60,79.2217,99.6257
61,78.8457,99.6257
62,78.1978,99.6257
63,75.9519,99.6257
64,74.1570,99.6257
65,74.7017,99.6257
66,65.1380,99.6273
67,78.3733,99.6273
68,91.9194,99.6273
69,91.5624,99.6273
70,91.1347,99.6273
71,90.2738,99.6273
72,87.7886,99.6273
73,84.6697,99.6273
74,80.8673,99.6273
75,80.7736,101.3622
76,80.8512,101.3622
77,80.8766,101.3622
78,80.8907,101.3622
79,80.6266,102.4406
80,80.4718,102.4406
81,80.3413,102.4418
82,77.5140,102.4418
83,74.6798,102.4418
84,76.1479,102.4418
85,74.3292,102.4418
86,71.3004,102.4418
87,95.2845,102.4418
88,96.5619,102.4418
89,96.5489,102.4418
90,94.8809,126.1768
91,91.9555,126.1768
92,86.1879,126.1768
93,76.2959,126.1768
94,70.3913,126.1768
95,78.0931,126.1768
96,69.2706,126.1768
97,69.6598,126.1768
98,68.4756,126.1768
99,68.6522,126.1768
100,69.2534,126.1768
101,70.3310,126.1768
102,71.7100,126.1768
103,74.0720,126.1768
104,77.9607,126.1768
105,86.4101,126.1768
106,93.3915,126.1768
107,75.4893,126.1768
108,62.6032,126.1768
109,62.6643,126.1768
110,62.8722,126.1768
111,62.9187,126.1768
112,62.9541,126.1768
113,62.8843,126.1768
114,62.9257,126.1768
115,63.3094,126.1768
116,63.7770,128.2667
117,63.1743,128.2667
118,63.0900,128.2667
119,63.1954,128.2667
120,63.5037,128.2667
121,63.0818,128.7885
122,63.7793,128.7885
123,65.3896,128.7885
124,63.5929,128.7885
125,62.4615,128.7885
126,62.6474,128.7885
127,62.2926,128.7885
128,62.3358,128.7885
129,62.3951,128.7885
130,62.4099,128.7885
131,62.3391,128.7885
132,63.3255,128.7885
133,65.3940,128.7885
134,69.4027,128.7885
135,76.0810,128.7885
136,80.8275,128.7885
137,88.5932,128.7885
138,79.3641,128.8220
139,81.9225,128.8220
140,80.7168,128.8220
141,83.7363,128.8220
142,84.7985,128.8220
143,85.1428,128.8220
144,85.8530,128.8220
145,86.4729,128.8220
146,88.2554,128.8220
147,91.9531,128.8220
148,107.9282,128.8220
149,111.9198,128.8220
150,113.5982,130.2406
151,110.9246,130.2406
152,98.9313,130.2406
153,75.3312,130.2406
154,74.2826,130.2406
155,74.5077,130.2406
156,74.3930,130.2406
157,74.4115,130.2406
158,74.4656,130.2406
159,74.4781,130.2406
160,74.4781,130.2406
161,74.4781,130.2406
162,74.4781,130.2406
163,74.4781,130.2406
164,74.4781,130.2406
165,74.4781,130.2406
166,74.7116,130.2406
167,75.2836,130.2406
168,nan,nan
169,78.3269,130.2406
170,82.2983,130.2406
171,86.4769,130.2406
172,93.2196,130.2406
173,68.0646,130.2406
174,63.9236,130.2406
175,64.0299,130.2406
176,64.0299,130.2406
177,64.0299,130.2406
178,64.0086,130.2406
179,63.9004,130.2406
