Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,3.1906,95.8057
1,22.7557,95.8057
2,34.3467,95.8057
3,40.8109,95.8057
4,48.4180,95.8057
5,47.0520,95.8057
6,58.2462,95.8057
7,60.2229,95.8057
8,63.4035,99.4640
9,56.6691,99.4640
10,54.9758,99.4640
11,57.6876,99.4640
12,49.8561,99.4640
13,61.1056,99.4640
14,53.1688,99.4640
15,57.3285,99.4640
16,57.1845,99.4640
17,58.0241,99.4640
18,53.6124,99.4640
19,52.5428,99.4640
20,69.1440,99.4640
21,55.7631,99.4640
22,47.5568,100.9451
23,52.7166,100.9451
24,53.1139,100.9451
25,59.4048,100.9451
26,60.4577,100.9451
27,58.5029,100.9451
28,55.9023,100.9451
29,36.0154,100.9451
30,32.0332,100.9451
31,19.3997,100.9690
32,20.0595,100.9690
33,20.5723,100.9690
34,21.6713,100.9690
35,22.3049,100.9690
36,28.2806,100.9690
37,42.0425,100.9690
38,63.1619,100.9690
39,52.1676,100.9690
40,38.9082,100.9690
41,23.9776,103.5001
42,nan,nan
43,47.8262,103.5001
44,59.0220,103.5001
45,48.8995,103.5001
46,47.5225,103.5001
47,24.1875,103.5001
48,25.1277,103.5001
49,25.7431,103.5001
50,24.9496,103.5001
51,nan,nan
52,nan,nan
53,81.0042,103.5001
54,80.0897,103.5001
55,77.9358,103.5001
56,88.8218,103.5001
57,86.3034,105.9918
58,88.4145,105.9918
59,78.7539,105.9918
60,79.2489,105.9918
61,79.5053,105.9918
62,79.9689,105.9918
63,79.8084,105.9918
64,81.2298,106.7182
65,81.6284,106.7182
66,83.1311,106.7182
67,85.2023,106.7182
68,89.5604,106.7182
69,98.5402,106.7182
70,94.8724,106.7182
71,86.9686,108.0693
72,88.7197,108.0693
73,91.1126,108.0693
74,90.8174,108.0693
75,89.9883,108.0693
76,88.6724,108.0693
77,88.5236,108.0693
78,83.6828,108.0693
79,79.1322,108.0693
80,79.2218,108.0693
81,79.3960,108.0693
82,79.5967,108.0693
83,80.0830,108.0693
84,79.4646,108.0693
85,80.1329,108.0693
86,nan,nan
87,nan,nan
88,86.5169,108.0693
89,82.2886,108.0693
90,82.0947,108.0693
91,79.3791,108.0693
92,79.7792,108.0693
93,79.3492,108.0693
94,nan,nan
95,nan,nan
96,90.9042,108.0693
97,88.9817,108.0693
98,90.9615,108.0693
99,96.7918,108.0693
100,100.4378,108.1381
101,100.5247,108.1381
102,97.6695,108.1381
103,93.1887,108.1381
104,91.7168,108.3298
105,91.4103,108.3298
106,89.8168,108.3298
107,88.4211,108.3298
108,87.4611,108.3298
109,97.0447,108.3298
110,100.0100,108.3298
111,100.4022,108.3298
112,99.8730,108.3298
113,99.4721,108.3298
114,99.0844,108.3298
115,99.1079,108.3298
116,99.0867,108.3298
117,98.8591,108.3298
118,99.3187,108.3298
119,99.0158,108.3298
120,98.6114,108.3298
121,98.2836,108.3298
122,98.0171,108.3298
123,98.0218,108.3298
124,98.1292,108.3298
125,98.0674,108.3298
126,97.6813,108.3298
127,96.8819,108.3298
128,96.1478,108.3298
129,94.8031,108.3298
130,91.9161,108.3298
131,91.7923,108.3363
132,92.2670,108.3363
133,91.8708,108.3363
134,93.1797,108.3363
135,91.4068,108.3363
136,90.1063,108.3363
137,89.8819,108.3363
138,89.7897,108.3363
139,90.3266,108.3363
140,90.6724,108.3363
141,91.0905,108.3363
142,91.8501,108.3363
143,91.6097,108.3363
144,91.6522,108.3363
145,91.9876,108.3363
146,91.8024,108.8168
147,91.9917,108.8168
148,92.1181,108.8168
149,90.5078,108.8168
150,90.7544,108.8168
151,89.9632,108.8168
152,89.3589,108.8168
153,89.8927,108.8168
154,89.9783,108.8168
155,90.3070,108.8168
156,90.0593,108.8168
157,88.6486,108.8168
158,88.6439,108.8168
159,88.9486,108.8168
160,89.3008,108.8168
161,90.0388,108.8168
162,90.1468,108.8168
163,89.7516,108.8168
164,89.3920,108.8168
165,89.2788,108.8168
166,89.0680,108.8168
167,88.9793,108.8168
168,88.4492,108.8168
169,88.3398,108.8168
170,88.0374,108.8168
171,87.3623,108.8168
172,87.8836,108.8168
173,93.3050,108.8168
174,92.7052,108.8168
175,93.6542,108.8168
176,94.1255,108.8168
177,94.8597,108.8168
178,97.1727,108.8168
179,97.5283,108.8168
180,97.5952,108.8168
181,97.4162,108.8168
182,97.9025,108.8168
183,98.1123,108.8168
184,93.8337,108.8168
185,92.6763,108.8168
186,92.5187,108.8168
187,92.5216,108.8168
188,92.1502,108.8168
189,92.2842,108.8168
190,93.3257,108.8168
191,92.3127,108.8168
192,87.7956,108.8168
193,87.7329,108.8168
194,87.6474,108.8168
195,nan,nan
196,92.8299,108.8168
197,92.7164,108.8168
198,92.7391,108.8168
199,92.0258,108.8168
200,90.2980,108.8168
201,90.6917,108.8168
202,93.4302,108.8168
203,98.7598,108.8168
204,98.8398,108.8168
205,98.7256,108.8168
206,98.7087,108.8168
207,98.9189,108.8168
208,98.8830,108.8168
209,98.6131,108.8168
210,98.5865,108.8168
211,98.7252,108.8168
212,98.6167,108.8168
213,98.5836,108.8168
214,98.5557,108.8168
215,98.5165,108.8168
216,98.5600,108.8168
217,99.3075,108.8168
218,99.2224,108.8168
219,99.1820,108.8168
220,99.0887,108.8168
221,98.9274,108.8168
222,98.9946,108.8168
223,98.9042,108.8168
224,98.8575,108.8168
225,98.7737,108.8168
226,98.8649,108.8168
227,99.1503,108.8168
228,99.4420,108.8168
229,99.2379,108.8168
230,99.2513,108.8168
231,99.6327,108.8168
232,99.4840,108.8168
233,99.3235,108.8168
234,99.5483,108.8168
235,99.8669,108.8168
236,100.0093,108.8168
237,99.9649,108.8168
238,99.8483,108.8168
239,99.4519,108.8168
240,99.1142,108.8168
241,99.0985,108.8168
242,98.9448,108.8168
243,98.7138,108.8168
244,98.5116,108.8168
245,98.3167,108.8168
246,98.6794,108.8168
247,98.4097,108.8168
248,98.4735,108.8168
249,98.4735,108.8168
250,98.3509,108.8168
251,98.2910,108.8168
252,98.3429,108.8168
253,98.3675,108.8168
254,98.3389,108.8168
255,98.2811,108.8168
256,98.2081,108.8168
257,98.1617,108.8168
258,98.3740,108.8168
259,98.2674,108.8168
260,98.1004,108.8168
261,97.8387,108.8168
262,97.8713,108.8168
263,97.7160,108.8168
264,97.6172,108.8378
265,97.2436,108.8378
266,97.2528,108.8378
267,97.5058,108.8378
268,97.4541,108.8378
269,97.3638,108.8378
270,97.3554,108.8378
271,97.4153,108.8378
272,97.6297,108.8378
273,97.7231,108.8378
274,97.4743,108.8378
275,97.1855,108.8378
276,97.0351,108.8378
277,97.0252,108.8378
278,96.7996,108.8378
279,96.8906,108.8378
280,96.8906,108.8378
281,97.4391,108.8378
282,97.3421,108.8378
283,97.4972,108.8378
284,98.1345,108.8378
285,97.8864,108.8378
286,97.8147,108.8378
287,97.7217,108.8378
288,97.5488,108.8378
289,97.4209,108.8378
290,97.5815,108.8378
291,97.5055,108.8378
292,97.4251,108.8378
293,97.1019,108.8378
294,97.0116,108.8378
295,96.8831,108.8378
296,96.7861,108.8378
297,96.9235,108.8378
298,96.7730,108.8378
299,96.6346,108.8378
300,96.5437,108.8378
301,96.4760,108.8378
302,96.7989,108.8378
303,96.9174,108.8378
304,97.0120,108.8378
305,96.8927,108.8378
306,96.9773,108.8378
307,97.0336,108.8378
308,97.0676,108.8378
309,97.0637,108.8378
310,96.9984,108.8378
311,96.9720,108.8378
312,96.8817,108.8378
313,96.5812,108.8378
314,96.5475,108.8378
315,96.4678,108.8378
316,97.0401,108.8378
317,96.9161,108.8378
318,96.8655,108.8378
319,97.0334,108.8378
320,96.8409,108.8378
321,96.8499,108.8378
322,96.7501,108.8378
323,96.5842,108.8378
324,96.3233,108.8378
325,96.3510,108.8378
326,95.9560,108.8378
327,96.1251,108.8378
328,95.9845,108.8378
329,95.8291,108.8378
330,95.6925,108.8378
331,95.4640,108.8378
332,95.9867,108.8378
333,96.2487,108.8378
334,95.9683,108.8378
335,96.0110,108.8378
336,95.7739,108.8378
337,95.5831,108.8378
338,95.4253,108.8378
339,95.1524,108.8378
340,95.8514,108.8378
341,95.7895,108.8378
342,95.7401,108.8378
343,95.9052,108.8378
344,95.7350,108.8378
345,95.6970,108.8378
346,95.7895,108.8378
347,95.9371,108.8378
348,95.7956,108.8378
349,95.7175,108.8378
350,95.6752,108.8378
