Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,nan,nan
1,24.1823,94.0924
2,33.0862,99.5301
3,44.5671,99.5301
4,51.7687,99.5301
5,55.7877,99.5301
6,56.8920,99.5301
7,72.2831,99.5301
8,81.3066,99.5301
9,70.8085,99.5301
10,68.3735,99.5301
11,70.5021,99.5301
12,71.3425,99.5301
13,73.1711,99.5301
14,62.6790,99.5301
15,53.6376,99.5301
16,51.4191,99.5301
17,53.1849,99.5301
18,33.3661,99.5301
19,62.5508,99.5301
20,59.7504,99.7588
21,61.1894,99.7588
22,66.2209,99.7588
23,57.8255,99.7588
24,65.7064,99.7588
25,57.9168,99.7588
26,56.7654,99.7588
27,62.8400,99.7588
28,47.7755,99.7588
29,47.8072,99.7588
30,48.0367,99.7588
31,53.0494,99.7588
32,63.3340,99.7588
33,73.5339,99.7588
34,71.8289,100.0566
35,73.6151,100.3661
36,73.7291,100.3661
37,60.6836,100.3661
38,53.3952,100.3661
39,79.7348,100.3661
40,79.4104,100.3661
41,79.3785,100.3661
42,79.2329,100.3661
43,79.2182,100.3661
44,79.5082,100.3661
45,79.5070,100.3661
46,79.3642,100.3661
47,79.4296,100.3661
48,79.0792,100.3661
49,79.3357,100.3661
50,79.4240,100.3661
51,79.9594,100.3661
52,79.8721,100.3661
53,79.7407,100.3661
54,78.6557,100.3661
55,77.8208,100.3661
56,74.1969,100.3661
57,63.2563,103.0345
58,54.3005,103.0345
59,50.4941,103.0345
60,43.1685,103.0345
61,42.3711,103.0345
62,35.3659,103.0345
63,45.7391,103.0345
64,66.8021,104.0855
65,69.6571,104.0855
66,66.5461,104.0855
67,78.5957,104.0855
68,79.8658,104.0855
69,79.6342,104.0855
70,79.9179,104.0855
71,80.0966,104.0855
72,79.9266,104.0855
73,79.7843,104.0855
74,80.1140,104.0855
75,78.4297,104.0855
76,76.0343,104.0855
77,68.4230,104.0855
78,62.7651,104.0855
79,61.1772,104.0855
80,59.6827,104.0855
81,47.2126,104.0855
82,38.6769,104.0855
83,34.4016,104.0855
84,35.2062,104.0855
85,34.4061,104.0855
86,35.8393,104.0855
87,36.7925,104.0855
88,37.3576,104.0855
89,38.0606,104.0855
90,39.7133,104.0855
91,39.0179,104.0855
92,40.0159,104.0855
93,39.9072,104.0855
94,40.8625,104.0855
95,42.1692,104.0855
96,39.3308,104.0855
97,37.7182,104.0855
98,37.5078,104.0855
99,37.6936,104.0855
100,38.0774,104.0855
101,38.3411,104.0855
102,38.5866,104.0855
103,37.7465,104.0855
104,37.4918,104.0855
105,38.2410,104.0855
106,38.7272,104.0855
107,39.9544,104.0855
108,40.0253,104.0855
109,40.6021,104.0855
110,40.7260,104.0855
111,36.7802,104.0855
112,37.1643,104.0855
113,37.7908,104.0855
114,38.5309,104.0855
115,39.0122,104.0855
116,41.1874,104.0855
117,42.6682,104.0855
118,44.2032,104.0855
119,45.9429,104.0855
120,38.8430,104.0855
121,40.0798,104.0855
122,35.5849,104.0855
123,35.9725,104.0855
124,35.9432,104.0855
125,34.9114,104.0855
126,35.4873,104.0855
127,35.7671,104.0855
128,31.6377,104.0855
129,31.7659,104.0855
130,46.1453,104.0855
131,78.1930,104.0855
132,73.9433,104.0855
133,70.3064,104.0855
134,73.1349,104.0855
135,68.8107,104.0855
136,88.0856,104.0855
137,93.8203,104.0855
138,95.1281,104.0855
139,94.3689,104.0855
140,93.9665,104.0855
141,96.9441,104.0855
142,96.4387,104.0855
143,96.3032,104.0855
144,96.2159,104.0855
145,96.1089,104.0855
146,94.8411,104.0855
147,91.1976,104.0855
148,86.9907,104.0855
149,81.6422,104.0855
150,77.3355,104.0855
151,74.8912,104.0855
152,77.4523,104.0855
153,66.2099,104.3578
154,63.5210,104.3578
155,63.9538,104.3578
156,63.9189,105.0574
157,63.8189,105.0574
158,64.3800,105.0574
159,64.3641,105.0574
160,64.7583,105.0574
161,65.1731,105.0574
162,65.6814,105.0574
163,65.9305,105.0574
164,66.1094,105.0574
165,66.6653,105.0574
166,66.8050,105.0574
167,66.0576,105.0574
168,66.3211,105.0574
169,66.3318,105.0574
170,66.9422,105.0574
171,67.2414,105.0574
172,67.2271,105.0574
173,68.2242,105.0574
174,68.2242,105.0574
175,68.3153,105.0574
176,66.9169,105.0574
177,67.4224,105.0574
178,67.6663,105.0574
179,67.5803,105.0574
180,67.8290,105.0574
181,68.8790,105.0574
182,68.9572,105.0574
183,69.1632,105.0574
184,69.4624,105.0574
185,69.8448,105.0574
186,69.5492,105.0574
187,69.4893,105.0574
188,69.5678,105.0574
189,69.0316,105.0574
190,69.2758,105.0574
191,69.3605,105.0574
192,69.8771,105.0574
193,70.2441,105.0574
194,67.6282,105.0574
195,67.9299,105.0574
196,68.5044,105.0574
197,70.3540,105.0702
198,67.3556,105.0702
199,68.0347,105.0702
200,68.1137,105.0702
201,66.6844,105.0702
202,52.8290,105.0702
203,51.3038,105.0702
204,51.9078,105.0702
205,52.1122,105.0702
206,51.8835,105.0702
207,51.2135,105.0739
208,51.8380,105.0739
209,51.7986,105.0739
210,52.0004,105.0739
211,52.8455,105.0739
212,52.6229,105.0739
213,52.8547,105.0739
214,53.9433,105.0739
215,53.7304,105.0739
216,54.3918,105.0739
217,54.6193,105.0739
218,54.6504,105.0739
219,52.3502,105.0739
220,48.3108,105.0739
221,48.7569,105.0739
222,50.0537,105.0739
223,50.9250,105.0739
224,49.8027,105.0739
225,51.0099,105.0739
226,50.5430,105.0739
227,50.2004,105.0739
228,51.0025,105.0739
229,50.9762,105.0739
230,50.0620,105.0739
231,50.2738,105.0739
232,50.9005,105.0739
233,51.5467,105.0739
234,50.4599,105.0739
235,50.8999,105.0739
236,50.9218,105.0739
237,51.7961,105.0739
238,52.6584,105.0739
239,49.7784,105.0739
240,50.1970,105.0739
241,50.6312,105.0739
242,51.2921,105.0739
243,49.9447,105.0739
244,49.9355,105.0739
245,49.9238,105.0739
246,48.6762,105.0739
247,49.2564,105.0739
248,49.9911,105.0739
249,50.0154,105.0739
250,50.4518,105.0739
251,50.4638,105.0739
252,49.7826,105.0739
253,50.0013,105.0739
254,48.5209,105.0739
255,48.6338,105.0739
256,47.3184,105.0739
257,47.7604,105.0739
258,47.7666,105.0739
