Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,8.8747,80.3740
1,23.8054,80.3740
2,46.4584,80.3740
3,54.9465,80.3740
4,58.7448,80.3740
5,59.8370,80.3740
6,58.8454,80.3740
7,59.9875,80.3740
8,51.2666,82.3487
9,54.8153,82.3487
10,70.8995,82.7083
11,70.3111,82.7083
12,70.1708,82.7083
13,69.0461,94.2963
14,66.7443,94.2963
15,62.5137,94.2963
16,54.2722,94.2963
17,38.4784,94.2963
18,26.9920,94.2963
19,51.3859,94.2963
20,81.1396,94.2963
21,81.1695,94.2963
22,80.9273,94.2963
23,81.2139,94.2963
24,81.1954,94.2963
25,81.1788,94.2963
26,81.1954,94.2963
27,81.1954,94.2963
28,81.1788,94.2963
29,81.1436,94.2963
30,81.2056,94.2963
31,81.1724,94.2963
32,81.1268,94.2963
33,81.1268,94.2963
34,81.2132,94.2963
35,81.2132,94.2963
36,81.1939,94.8371
37,81.1746,94.8371
38,81.1746,94.8371
39,81.1773,94.8371
40,81.1773,94.8371
41,81.2349,94.8371
42,81.1803,94.8371
43,81.0926,95.1859
44,81.5472,95.1859
45,81.7904,95.1859
46,81.5293,95.1859
47,81.5221,95.1859
48,81.3854,95.1859
49,80.3146,95.1859
50,78.6932,95.1859
51,75.5513,95.1859
52,71.0549,95.1859
53,57.9875,95.1859
54,75.6458,95.1859
55,76.7889,95.1859
56,nan,nan
57,94.7997,95.1859
58,94.6803,95.1859
59,94.6773,95.1859
60,94.6308,95.1859
61,94.6541,95.1859
62,94.5138,95.1859
63,94.4190,95.1859
64,94.4190,95.1859
65,94.4437,95.1859
66,94.4346,95.1859
67,94.4209,95.1859
68,94.4935,95.1859
69,94.4801,95.1859
70,94.4597,95.1859
71,94.4523,95.1859
72,94.3082,95.1859
73,94.3082,95.1859
74,94.3231,95.1859
75,94.2500,95.1859
76,94.1927,95.1859
77,94.2137,95.1859
78,94.2131,95.1859
79,94.0124,95.1859
80,94.1396,95.1859
81,94.1189,95.1859
82,94.1533,95.1859
83,94.0969,95.1859
84,94.0134,95.1859
85,94.1113,95.1859
86,94.1014,95.1859
87,93.8851,95.1859
88,93.9349,95.1859
89,94.3541,95.1859
90,94.3541,95.1859
91,94.3107,95.1859
92,94.3094,95.1859
93,94.2414,95.1859
94,94.1378,95.1859
95,94.1425,95.1859
96,94.0708,95.1859
97,94.0708,95.1859
98,94.0379,95.1859
99,94.0383,95.1859
100,94.0383,95.1859
101,94.1328,95.1859
102,94.1616,95.1859
103,94.0723,95.1859
104,94.0925,95.1859
105,94.0758,95.1859
106,94.0758,95.1859
107,94.1013,95.1859
108,94.2072,95.1859
109,94.2072,95.1859
110,94.1740,95.1859
111,94.1740,95.1859
112,94.1740,95.1859
113,94.2158,95.1859
114,94.1880,95.1859
115,94.3115,95.1859
116,94.3115,95.1859
117,94.2837,95.1859
118,94.2853,95.1859
119,93.6556,95.1907
120,93.1131,95.1907
121,91.6458,95.1907
122,89.1948,95.1907
123,87.2529,95.1907
124,82.9800,95.2025
125,77.9506,95.2025
126,81.7269,95.2025
127,86.7780,95.9160
128,86.7082,96.1278
129,86.7560,96.1278
130,86.6977,96.1278
131,86.5644,96.1756
132,86.7233,96.1756
133,86.3810,96.1756
134,83.4400,96.1756
135,85.7526,97.5020
136,76.8817,97.5020
137,77.0437,97.5020
138,75.6934,97.5348
139,76.8523,97.5348
140,80.1434,97.5348
141,85.9366,97.5348
142,76.4968,97.5613
143,79.0836,97.5613
144,83.8007,97.5613
145,93.1313,97.5613
146,94.9877,97.5613
147,94.3449,97.5613
148,93.2186,97.5613
149,90.8947,97.5613
150,86.3183,97.5613
151,86.5423,97.5613
152,86.5423,97.5613
153,86.4923,97.5613
154,86.4923,97.5613
155,86.4475,97.5613
156,86.4475,97.5613
157,86.4494,97.5613
158,86.4574,97.5613
159,86.4379,97.5613
