Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
312,102.2673,108.1916
313,102.2140,108.1916
314,102.1581,108.1916
315,102.1214,108.1916
316,102.2950,108.1916
317,102.2950,108.1916
318,102.2017,108.1916
319,102.1650,108.1916
320,102.1650,108.1916
321,102.1650,108.1916
322,102.1103,108.1916
323,102.1759,108.1916
324,102.1759,108.1916
325,102.6051,108.1916
326,102.6051,108.1916
327,102.6956,108.1916
328,102.6461,108.1916
329,102.5217,108.1916
330,102.4722,108.1916
331,102.4137,108.1916
332,102.4798,108.1916
333,102.3760,108.1916
334,102.3760,108.1916
335,102.3760,108.1916
336,102.3760,108.1916
337,102.3760,108.1916
338,102.3760,108.1916
339,102.4427,108.1916
340,102.3761,108.1916
341,102.3761,108.1916
342,102.3761,108.1916
343,102.3761,108.1916
344,102.4080,108.1916
345,102.2881,108.1916
346,102.2151,108.1916
347,102.5403,108.1916
348,102.4980,108.1916
349,102.4654,108.1916
350,102.2042,108.1916
