Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,4.1143,90.0269
1,24.0483,90.0269
2,33.5436,90.0269
3,41.7349,93.0073
4,49.9515,93.0073
5,51.6488,98.0718
6,58.8953,98.0718
7,60.7833,98.0718
8,59.0793,98.0718
9,59.8840,98.0718
10,49.9468,98.0718
11,25.9278,98.0718
12,41.3661,98.0718
13,66.5437,98.0718
14,70.4771,98.0718
15,65.7642,98.0718
16,62.2998,98.0718
17,53.2135,98.2042
18,59.8721,98.2042
19,45.5094,98.2042
20,40.9616,98.2042
21,44.1040,98.2042
22,52.5046,98.2042
23,65.5598,98.2042
24,69.6532,98.2042
25,70.9797,98.2042
26,83.6703,98.2042
27,74.4620,98.2042
28,76.6597,98.2042
29,74.1341,98.2042
30,77.8533,98.2046
31,73.1672,98.2046
32,72.8631,98.2046
33,71.4577,98.2046
34,69.0400,98.2046
35,63.4394,98.2046
36,71.4608,98.2046
37,67.6456,98.2046
38,77.6065,104.5979
39,80.7825,104.5979
40,84.9594,104.5979
41,81.6586,104.5979
42,83.7007,104.5979
43,84.0312,104.5979
44,83.7329,108.0051
45,83.6983,108.0051
46,83.2311,108.0051
47,82.9581,108.0051
48,82.5418,108.0051
49,81.2921,108.0051
50,77.3343,108.0051
51,74.6446,108.0051
52,71.9171,108.0051
53,77.8172,108.0051
54,89.4502,108.0952
55,101.2514,108.0952
56,97.0078,108.2469
57,89.6921,108.2469
58,76.4341,108.2469
59,73.0761,108.2469
60,70.8940,108.2469
61,71.2461,108.2469
62,71.3525,108.2469
63,nan,nan
64,nan,nan
65,86.6989,108.2469
66,88.9942,108.2469
67,88.2755,108.2469
68,85.0245,108.4201
69,85.3093,108.4201
70,87.3409,108.4201
71,86.8378,108.4201
72,86.7121,108.4201
73,86.7840,108.4201
74,86.7058,108.4201
75,86.6842,108.4201
76,86.8331,108.4201
77,87.3972,108.4201
78,87.9985,108.4201
79,89.3825,108.4201
80,91.7468,108.4201
81,100.0261,108.4201
82,103.6325,108.4201
83,103.4615,108.4201
84,103.4688,108.4201
85,103.4267,108.4201
86,103.4325,108.4201
87,103.1647,108.4201
88,103.4245,108.4201
89,103.4356,108.4201
90,103.3354,108.4201
91,103.0649,108.4201
92,103.2253,108.4201
93,103.4332,108.4201
94,103.5953,108.4201
95,104.7496,108.4201
96,104.6357,108.4201
97,104.3886,108.4201
98,104.2801,108.4201
99,104.5743,108.4201
100,104.5612,108.4201
101,104.2271,108.4201
102,104.1060,108.4201
103,104.2699,108.4201
104,104.1964,108.4201
105,104.1616,108.4201
106,104.0810,108.4201
107,104.3467,108.4201
108,104.3479,108.4201
109,105.3944,108.4201
110,105.3351,108.4201
111,105.1972,108.4201
112,105.1346,108.4201
113,105.0159,108.4201
114,104.9123,108.4201
115,104.7660,108.4201
116,104.7783,108.4201
117,104.9550,108.4201
118,104.8107,108.4201
119,104.6629,108.4201
120,104.5282,108.4201
121,104.2591,108.4653
122,104.1129,108.4653
123,104.0592,108.4653
124,104.6855,108.4653
125,104.6841,108.4653
126,104.2641,108.4653
127,104.0397,108.4653
128,102.2208,108.4835
129,97.5304,108.4835
130,89.7732,108.4835
131,86.9963,108.4835
132,85.3437,108.4835
133,82.9731,108.4835
134,93.4327,108.4835
135,98.6888,108.4835
136,103.9563,108.4835
137,103.7450,108.4835
138,103.6176,108.4835
139,103.5575,108.4835
140,103.3973,108.4835
141,103.3888,108.4835
142,103.4084,108.4835
143,103.2065,108.4835
144,103.5161,108.4835
145,103.3215,108.4835
146,103.4495,108.4835
147,103.8105,108.4835
148,103.6673,108.4835
