Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,nan,nan
1,24.9030,87.4955
2,44.7582,87.4955
3,52.7598,87.4955
4,56.3404,87.4955
5,57.3303,87.4955
6,64.4412,87.4955
7,66.5875,89.1238
8,67.2215,89.1238
9,69.6821,89.7531
10,66.2073,89.7531
11,69.8286,89.7531
12,73.0632,93.3453
13,81.8135,94.3117
14,77.6886,94.3117
15,72.0809,94.3117
16,63.7051,94.3117
17,62.6912,94.3117
18,61.7136,94.3117
19,59.4770,94.3117
20,53.3631,94.3117
21,32.9375,94.6650
22,9.6039,94.6650
23,16.0531,94.6650
24,29.2934,94.6650
25,49.6952,94.6650
26,71.5441,94.6650
27,72.6075,94.6650
28,67.7039,94.6650
29,64.4633,94.6749
30,62.4624,94.6749
31,61.8937,94.6749
32,61.0682,94.6749
33,64.5635,94.6749
34,66.6770,94.6749
35,71.6061,94.6749
36,80.2279,94.6749
37,83.0321,96.0666
38,80.7227,96.0666
39,88.2981,96.0666
40,87.2008,96.0666
41,85.6724,96.0666
42,86.4196,96.0666
43,85.3098,96.0666
44,85.6233,96.0666
45,85.5655,96.0666
46,85.7129,96.9156
47,85.7263,96.9156
48,85.5119,98.6870
49,84.6730,98.6870
50,83.2279,98.6870
51,80.9819,98.6870
52,76.6774,98.6870
53,75.0922,98.6870
54,71.4091,98.6870
55,62.4435,98.6870
56,38.1022,98.6870
57,12.7255,98.6870
58,13.3191,98.6870
59,12.8344,98.6870
60,13.6597,98.6870
61,13.8423,98.6870
62,14.0172,98.6870
63,13.2593,98.6870
64,12.3456,98.6870
65,13.0141,98.6870
66,13.2552,98.6870
67,13.4909,98.6870
68,11.7684,98.6870
69,11.4248,98.6870
70,11.6420,98.6870
71,11.6420,98.6870
72,11.4023,98.6870
73,10.6775,98.6870
74,11.4053,98.6870
75,11.4053,98.6870
76,11.7759,98.6870
77,12.2562,98.6870
78,12.4530,98.6870
79,12.8909,98.6870
80,11.3821,98.6870
81,11.6321,98.6870
82,11.6321,98.6870
83,11.6321,98.6870
84,11.6321,98.6870
85,11.6321,98.6870
86,11.8783,98.6870
87,11.8783,98.6870
88,11.8783,98.6870
89,11.8783,98.6870
90,11.8783,98.6870
91,11.6779,98.6870
92,11.5125,98.6870
93,11.9099,98.6870
94,11.9099,98.6870
95,12.1069,98.6870
96,12.1069,98.6870
97,12.5538,98.6870
98,13.0006,98.6870
99,13.0006,98.6870
100,13.0006,98.6870
101,11.5573,98.6870
102,11.2444,99.8332
103,11.7350,99.8332
104,11.7350,99.8332
105,11.9153,99.8332
106,11.9153,99.8332
107,11.2904,99.8332
108,11.2904,99.8332
109,11.2942,99.8332
110,11.2942,99.8332
111,12.0407,100.4924
112,12.0407,100.4924
113,12.7140,100.4924
114,12.3933,100.4924
115,12.3933,100.4924
116,12.3933,100.4924
117,8.2266,124.4085
118,8.2266,124.4085
119,8.9118,124.4085
120,9.0015,124.4085
121,9.2414,124.4085
122,8.9005,124.4085
123,9.7483,124.4085
124,9.7460,124.4085
125,10.0185,124.4085
126,10.3498,124.4085
127,10.5387,124.4085
128,11.5071,124.4085
129,11.1849,124.4085
130,11.1303,124.4085
131,11.8955,124.4085
132,12.1354,124.4085
133,12.3452,124.4085
134,12.3452,124.4085
135,12.9888,124.4085
136,13.7057,124.4085
137,14.4035,124.4085
138,14.6485,124.4085
139,14.4737,124.4085
140,22.7046,124.4085
141,38.9797,124.4085
142,67.5979,124.4085
143,84.0653,124.4085
144,84.7108,124.4085
145,73.7963,125.6496
146,73.5053,125.6496
147,77.1705,125.6496
148,86.7351,125.6496
149,94.8034,125.6496
150,94.7434,125.6496
151,94.8186,125.6496
152,94.5648,125.6496
153,94.3708,125.6496
154,93.8466,125.6496
155,92.9507,125.6496
156,91.2699,125.6496
157,87.8648,125.6496
158,81.0820,125.6496
159,82.7008,125.6496
160,100.5588,125.6496
161,107.9289,126.7535
162,97.2654,126.7535
163,81.7201,126.7535
164,81.7601,126.7535
165,82.2963,126.7535
166,83.1979,126.7535
167,85.0715,126.7535
168,84.1452,126.7535
169,81.2508,126.7535
170,89.1452,126.7535
171,100.9480,126.7535
172,84.2862,126.7535
173,65.4283,126.7535
174,65.5846,126.7535
175,65.7099,126.7535
176,66.1094,126.7535
177,66.1412,126.7535
178,65.8870,126.7535
179,66.0083,126.7535
