Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,3.1906,95.8057
1,22.7546,95.8057
2,34.4038,95.8057
3,41.4333,95.8057
4,46.5926,95.8057
5,63.5386,95.8057
6,68.4119,95.8057
7,62.9530,95.8057
8,63.2800,95.8057
9,62.8275,96.1954
10,70.0729,96.1954
11,73.9602,96.1954
12,71.4181,96.1954
13,68.5899,96.1954
14,72.7004,96.1954
15,71.1770,96.1954
16,58.5393,96.1954
17,49.9180,96.1954
18,53.2362,96.1954
19,59.8201,96.1954
20,77.4612,96.2028
21,71.3365,96.2028
22,67.6247,96.2028
23,57.7065,96.2028
24,51.8070,96.2028
25,52.5082,96.2028
26,nan,nan
27,nan,nan
28,nan,nan
29,76.0208,96.2028
30,68.7134,96.2039
31,65.5607,96.2039
32,66.3762,96.2039
33,79.8028,96.2039
34,79.3065,96.2039
35,78.6056,96.2039
36,76.2489,96.2039
37,72.7213,96.2039
38,67.7651,96.2039
39,60.1346,96.2039
40,55.9612,96.2039
41,59.9035,99.6208
42,45.7190,99.6208
43,46.3848,99.6208
44,46.9014,99.6208
45,48.2274,99.6208
46,50.0402,99.6208
47,53.6298,99.6208
48,63.5916,99.6208
49,78.1341,99.6208
50,87.2897,99.6208
51,82.2168,99.7323
52,82.1285,99.7323
53,82.2893,99.7323
54,82.1994,99.7323
55,82.2204,99.7323
56,81.9209,99.7323
57,81.8260,99.7323
58,80.9791,99.7323
59,80.6381,99.7323
60,77.0832,99.7323
61,73.0791,99.7323
62,73.9883,99.7323
63,69.1445,99.7323
64,69.0398,99.7323
65,58.9983,99.7323
66,64.0308,99.7323
67,73.1041,99.7323
68,62.0145,99.7323
69,61.7844,99.7323
70,75.9214,99.7323
71,92.6838,101.4029
72,92.2556,101.4029
73,91.2879,101.4029
74,90.0254,101.4029
75,87.7362,101.4029
76,82.1175,101.4029
77,69.4954,102.4271
78,68.8827,102.4271
79,66.3719,102.4271
80,62.3765,102.4271
81,66.2026,102.4271
82,78.4204,102.4271
83,71.5784,102.4271
84,59.8843,102.4271
85,nan,nan
86,79.8774,102.4271
87,78.0722,102.4271
88,79.2941,102.4271
89,90.6981,102.4271
90,95.2325,102.4271
91,91.4588,102.4294
92,83.6093,102.4294
93,78.6295,102.4294
94,75.7723,102.4294
95,72.8375,102.4294
96,72.7969,102.4294
97,73.5322,102.4294
98,81.9402,102.4294
99,85.4213,102.4294
100,85.7545,102.4294
101,85.5930,102.4294
102,85.3093,102.4294
103,85.1971,102.4294
104,85.2192,102.4294
105,85.2089,102.4294
106,85.4825,102.4294
107,85.4255,102.4294
108,86.3280,102.4294
109,86.3916,102.4294
110,86.4222,102.4294
111,86.9953,102.4294
112,86.9692,102.4294
113,86.8338,102.4294
114,86.7559,102.4294
115,86.8304,102.4294
116,86.8694,102.4294
117,86.9164,102.4294
118,86.9744,102.4294
119,86.7738,102.4294
120,86.8262,102.4294
121,87.0760,102.4294
122,87.1719,102.4294
