Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,nan,nan
1,21.3247,84.2648
2,42.0444,84.2648
3,55.2267,88.3130
4,58.5687,88.3130
5,61.7333,91.6028
6,63.0442,91.6028
7,69.4104,91.6028
8,72.5214,91.6028
9,78.1332,91.6028
10,73.0827,91.6028
11,63.7783,91.6028
12,64.3752,91.6028
13,65.4550,91.6028
14,63.6666,91.6028
15,55.7712,91.6028
16,59.4527,91.6028
17,53.8176,91.6028
18,74.1243,91.6028
19,83.9044,91.6028
20,86.4491,91.6028
21,86.3645,91.6028
22,86.2986,91.6028
23,86.2449,91.6028
24,86.2063,92.3485
25,83.5601,92.4698
26,80.6726,92.4698
27,74.6397,92.4698
28,62.0867,92.4698
29,59.6941,92.4698
30,67.9607,92.4698
31,62.9555,92.4698
32,74.6634,92.4698
33,81.6699,92.4698
34,89.8152,92.4698
35,89.5704,92.4698
36,89.0941,92.4698
37,87.3271,93.8368
38,84.8095,93.8368
39,79.3171,96.0116
40,68.6485,96.0116
41,61.0509,96.0116
42,71.7852,96.4778
43,74.6346,96.4778
44,78.3986,96.4778
45,80.7142,96.4778
46,85.3389,96.4778
47,89.0006,96.4778
48,89.0611,96.4778
49,88.8601,96.4778
50,88.7377,96.4778
51,88.7349,96.4778
52,88.6450,96.4778
53,88.5663,96.4778
54,88.4560,96.4778
55,88.4328,96.4778
56,88.3514,96.4778
57,88.1570,96.4778
58,87.9920,96.4778
59,87.9920,96.4778
60,88.1532,96.4778
61,87.3249,96.4778
62,85.6936,96.4778
63,83.9761,96.4778
64,80.4673,96.4778
65,75.8426,96.4778
66,74.1057,96.4778
67,73.1587,96.4778
68,70.5752,96.4778
69,77.8425,96.4778
70,79.0791,96.4778
71,76.3924,121.8644
72,76.3743,121.8644
73,76.3832,121.8644
74,76.3950,121.8644
75,76.3739,121.8644
76,76.4658,121.8644
77,76.4658,121.8644
78,76.4578,121.8644
79,76.4311,121.8644
80,76.4430,121.8644
81,76.3818,121.8644
82,76.4208,121.8644
83,76.3966,121.8644
84,76.3966,121.8644
85,76.3604,121.8644
86,76.3341,121.8644
87,76.3384,121.8644
88,76.3277,121.8644
89,76.3491,121.8644
90,76.3016,121.8644
91,76.5381,121.8644
92,76.4974,121.8644
93,76.5102,121.8644
94,76.4788,121.8644
95,76.4883,121.8644
96,76.4661,121.8644
97,76.4661,121.8644
98,76.4884,121.8644
99,76.4459,121.8644
100,76.4586,121.8644
101,76.5805,121.8644
102,76.5394,121.8644
103,76.4359,121.8644
104,76.5870,121.8644
105,78.8689,121.8644
106,85.0285,121.8644
107,91.2769,121.8644
108,78.3848,125.6313
109,74.2214,125.6313
110,74.3251,125.6313
111,74.3057,125.6313
112,74.3057,125.6313
113,74.2726,125.6313
114,74.2774,125.6313
115,74.4919,125.6313
116,74.3860,125.6313
117,74.4398,125.6313
118,74.5658,125.6313
119,74.5658,125.6313
120,74.5279,125.6313
121,74.5277,125.6313
122,74.5385,125.6313
123,74.5263,125.6313
124,74.6156,125.6313
125,74.6157,125.6313
126,74.6400,125.6313
127,74.6400,125.6313
128,74.7252,125.6313
129,74.2705,125.6313
130,73.6966,125.6313
131,72.7741,125.6313
132,72.1856,125.6313
133,72.1977,125.6313
134,66.8463,125.6313
135,59.0700,125.6313
136,83.3084,125.6313
137,47.1572,125.6637
138,13.1309,125.6637
139,13.1202,125.6637
