Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,8.8747,80.3740
1,23.8215,80.3740
2,44.5347,80.3740
3,58.3465,80.3740
4,60.0109,88.8532
5,65.3745,88.8532
6,67.5249,88.8532
7,68.4686,88.8532
8,68.0167,88.8532
9,68.3575,88.8532
10,71.0974,88.8532
11,73.1365,88.8532
12,71.9041,88.8532
13,72.0242,92.2695
14,72.1538,92.2695
15,72.2611,92.2695
16,72.6385,95.0109
17,73.4820,95.0109
18,75.1595,95.0109
19,78.1720,95.0109
20,81.4362,95.0109
21,87.5901,95.0109
22,87.5252,95.0109
23,87.4907,95.0109
24,87.4114,95.0109
25,87.3598,95.0109
26,87.2753,95.0109
27,87.2753,95.0109
28,87.3047,95.0109
29,87.3497,95.0109
30,87.4522,95.0109
31,87.3659,95.0109
32,87.3221,95.0109
33,87.2463,95.0109
34,87.2112,95.0109
35,86.3341,95.0109
36,84.7111,95.0109
37,81.7401,95.0109
38,78.0723,95.0109
39,77.9255,95.0109
40,76.4499,103.5946
41,80.2093,103.5946
42,68.2358,103.5946
43,70.0089,103.5946
44,69.8305,103.5946
45,72.6930,103.5946
46,77.7245,103.5946
47,78.5222,103.5946
48,81.2319,103.5946
49,85.0077,103.5946
50,87.6249,103.5946
51,87.6355,103.5946
52,87.6357,103.5946
53,87.6078,103.5946
54,87.6685,103.5946
55,87.7389,103.5946
56,87.9450,103.5946
57,87.9698,103.5946
58,87.9696,103.5946
59,87.8861,103.5946
60,87.1543,106.4873
61,85.6743,106.4873
62,82.6178,106.4873
63,77.8840,106.4873
64,77.3264,106.4873
65,75.2877,106.4873
66,71.9517,106.4873
67,67.8110,106.4873
68,68.0186,106.4873
69,68.1698,106.4873
70,68.5389,106.4873
71,70.0111,106.4873
72,73.1605,107.6954
73,79.1209,107.6954
74,85.0883,107.6954
75,85.7305,107.6954
76,85.2456,107.6954
77,79.4343,107.6954
78,80.9622,107.6954
79,79.1629,107.6954
80,78.4767,111.5177
81,80.8669,117.5680
82,85.1573,117.5680
83,87.6844,117.5680
84,83.2756,117.5680
85,69.5074,117.5680
86,71.3930,117.5680
87,75.4607,117.5680
88,82.1806,117.5680
89,87.0264,117.5680
90,89.2182,117.5680
91,84.0673,117.5680
92,91.1903,117.5680
93,101.4116,117.5680
94,105.8124,117.5680
95,106.5642,117.5680
96,107.9040,117.5680
97,111.4937,117.5680
98,112.2222,117.5680
99,111.9217,117.5680
100,111.4195,117.5680
101,112.2940,117.5680
102,109.7685,120.3157
103,104.9687,120.3157
104,96.0173,120.3157
105,86.9103,120.3157
106,84.5106,120.8119
107,87.6028,120.8119
108,81.8577,120.8119
109,97.7628,120.8119
110,112.1433,120.8119
111,112.0035,120.8119
112,111.9489,120.8119
113,111.9076,120.8119
114,112.0205,120.8119
115,112.0205,120.8119
116,112.3627,120.8119
117,112.2530,120.8119
118,112.2605,120.8119
119,112.1504,120.8119
120,112.0344,120.8119
121,112.0307,120.8119
122,112.0145,120.8119
123,112.0145,120.8119
124,112.0596,120.8119
125,109.8893,120.8119
126,105.5979,120.8119
127,98.1097,120.8119
128,85.5602,120.8119
129,91.7435,120.8119
130,93.5013,120.8119
131,85.5516,120.8119
132,101.2295,120.8119
133,116.2833,120.8119
134,116.2833,120.8119
135,116.2197,120.8119
136,116.3489,120.8119
137,116.3489,120.8119
138,116.2873,120.8119
139,116.1623,121.3328
140,115.6959,121.3328
141,115.1343,121.3328
142,114.6236,121.3328
143,112.8478,121.7338
144,109.5700,121.7338
145,102.5173,121.7338
146,90.0158,121.7338
147,70.2265,121.7338
148,70.1455,121.7338
149,70.1455,121.7338
150,70.1627,121.7338
151,70.1911,121.7338
152,70.1757,121.7338
153,70.1420,121.7338
154,70.2903,121.7338
155,70.2903,121.7338
156,70.1623,121.7338
157,70.3726,121.7338
158,70.4086,121.7338
159,70.4086,121.7338
160,69.7133,121.7843
161,69.7133,121.7843
162,69.6157,121.7843
163,69.7238,121.7843
164,70.4054,121.7843
165,70.5417,121.7843
166,71.3677,121.7843
167,72.1876,121.7843
168,74.7812,121.7843
169,80.0946,121.7843
170,90.1440,121.7843
171,99.2384,121.7843
172,102.5574,121.7843
173,93.0955,121.7843
174,73.2667,121.7843
175,70.2532,121.7843
176,70.2597,121.7843
177,71.2473,121.7843
178,71.3320,121.7843
179,73.2272,121.7843
180,74.7220,121.7843
181,79.2082,121.7843
182,87.6678,121.7843
183,102.2754,121.7843
184,105.1701,121.7843
185,113.2333,121.7843
186,112.8881,121.7843
187,112.8881,121.7843
188,112.7716,121.7843
189,112.0791,121.7843
190,111.2554,121.7843
191,110.2195,121.7843
192,107.9930,121.7843
193,103.1476,121.7843
194,92.8522,121.7843
195,91.5228,121.7843
196,97.6003,121.7843
197,115.5402,121.7843
198,112.5891,121.9451
199,105.5684,121.9451
200,94.7921,121.9451
201,91.3356,121.9451
202,91.1279,121.9451
203,88.1178,121.9451
204,94.7544,121.9451
205,86.7535,121.9451
206,79.3794,121.9451
207,84.4210,121.9451
208,96.1984,121.9451
209,113.5960,121.9451
210,113.4074,141.4034
211,112.9463,141.4034
212,112.8342,141.4034
213,113.3126,141.4034
214,113.2734,141.4034
215,113.3308,141.4034
216,113.2088,141.4034
217,113.0972,141.4034
218,113.0420,141.4034
219,112.9767,141.4034
220,112.7941,141.4034
221,112.8607,141.4034
222,113.0852,141.4034
223,114.0108,141.4034
224,113.7566,141.4034
225,111.2480,141.4034
226,105.4552,141.4034
227,94.5644,141.4034
228,92.6232,141.4034
229,97.3063,141.4034
230,100.5972,141.4034
231,112.9504,141.4034
232,115.1747,141.4034
233,113.8339,141.4034
234,111.5048,141.4034
235,131.6105,141.4034
236,131.7961,141.4034
237,132.6420,141.4034
238,132.4134,141.4034
239,132.2888,141.4034
240,132.1100,141.4034
241,132.1053,141.4034
242,131.9080,141.4034
243,126.7785,141.4140
244,117.0196,141.4140
245,100.3148,141.4140
246,96.3173,141.4140
247,100.0890,141.4140
248,100.4472,141.4140
249,94.2302,141.4140
250,85.4049,141.4140
251,71.4737,141.4140
252,71.7192,141.4140
253,71.2923,141.4140
254,71.2923,141.4140
255,70.7921,141.4140
256,70.9222,141.4140
257,71.0281,141.4140
258,71.0281,141.4140
259,74.1932,141.4140
260,81.5934,141.4140
261,95.7646,141.4140
262,98.2795,141.4140
263,108.0824,141.4140
264,113.5167,141.4140
265,120.1219,141.4140
266,124.5877,141.4140
267,119.4906,141.4140
268,119.4906,141.4140
269,119.5096,141.4140
270,119.5096,141.4140
271,119.5391,141.4140
272,119.4465,141.4140
273,119.3472,141.4140
274,119.3472,141.4140
275,119.3472,141.4140
276,119.3767,141.4140
277,119.3767,141.4140
278,119.3644,141.4140
279,119.3644,141.4140
280,119.3644,141.4140
281,119.2323,141.4140
282,119.0713,141.4140
283,119.0713,141.4140
284,119.0589,141.4140
285,119.0589,141.4140
286,119.0589,141.4140
287,119.1449,141.4140
288,119.1449,141.4140
289,119.1449,141.4140
290,118.9201,141.4140
291,118.7561,141.4140
292,118.7034,141.4140
293,118.8387,141.4140
294,118.6324,141.4140
295,118.5192,141.4140
296,118.4242,141.4140
297,118.2261,141.4140
298,118.0716,141.4140
299,118.3494,141.4140
300,118.2712,141.4140
301,118.2712,141.4140
302,118.2712,141.4140
303,118.1810,141.4140
304,118.1810,141.4140
305,118.1810,141.4140
306,118.1810,141.4140
307,118.1810,141.4140
308,118.1810,141.4140
309,118.0584,141.4140
310,118.0584,141.4140
311,118.0584,141.4140
312,117.9357,141.4140
313,117.9357,141.4140
314,117.9907,141.4140
315,118.0300,141.4140
316,117.9628,141.4140
317,118.1132,141.4140
318,118.1045,141.4140
319,118.0858,141.4140
320,118.0149,141.4140
321,117.9235,141.4140
322,117.7656,141.4140
323,117.7656,141.4140
324,117.7656,141.4140
325,117.7656,141.4140
326,117.7037,141.4140
327,117.1349,141.4140
328,114.9480,141.4140
329,112.4411,141.4140
330,107.0742,141.4140
331,101.2591,141.4140
332,95.6544,141.4140
333,93.4160,141.4140
334,93.7251,141.4140
335,81.1327,141.4140
336,80.7223,141.4140
337,80.6859,141.4140
338,83.2308,141.4140
339,87.2453,141.4140
340,97.3888,141.4140
341,116.5029,141.4140
342,130.9724,141.4140
343,130.8681,141.4140
344,130.8681,141.4140
345,130.8681,141.4140
346,130.8058,141.4140
347,130.6940,141.4140
348,130.6398,141.4140
349,130.6398,141.4140
350,130.6398,141.4140
