Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness
0,5.2720,88.1097
1,25.9953,88.1097
2,40.8997,90.5730
3,45.2241,90.5730
4,53.3128,90.5730
5,56.6873,90.5730
6,60.3884,90.5730
7,67.8475,92.4050
8,72.9478,92.4050
9,68.1028,92.4050
10,61.9113,92.4050
11,50.7091,92.4050
12,65.1609,92.4050
13,67.1819,94.8402
14,65.8632,94.8402
15,63.3005,94.8402
16,61.6314,94.8402
17,62.4971,94.8402
18,62.8458,94.8402
19,63.6568,94.8402
20,65.9805,94.8880
21,66.9570,94.8880
22,59.4031,94.8880
23,52.7368,94.8880
24,61.3970,94.8880
25,62.2512,94.8880
26,55.9870,94.8880
27,57.1350,94.8880
28,76.7301,94.8880
29,78.1602,94.8880
30,78.0177,94.8880
31,77.8948,94.8880
32,76.7402,94.8880
33,76.6716,94.8880
34,74.9896,94.8880
35,71.5519,94.8880
36,74.6292,94.8880
37,76.8164,94.8880
38,65.0376,94.9751
39,66.7958,94.9751
40,72.7429,94.9751
41,72.7500,96.2301
42,72.2753,96.2301
43,71.9705,96.2301
44,82.2726,96.2301
45,82.3779,96.2301
46,82.0052,96.2301
47,82.0085,96.2301
48,81.8485,96.2301
49,80.7097,96.2301
50,78.7969,96.2301
51,74.4892,96.2301
52,69.6201,96.2301
53,63.9386,96.2301
54,66.1373,96.2301
55,60.4764,96.2301
56,42.0262,96.2301
57,30.2633,96.2301
58,30.2956,96.2301
59,30.4128,96.2301
60,29.5697,96.2301
61,33.5408,96.2301
62,43.3015,96.2301
63,62.1464,96.2301
64,70.6873,96.2301
65,71.8870,96.2301
66,67.1405,96.2301
67,75.5942,96.2301
68,69.2005,96.2301
69,59.6160,96.2301
70,59.8364,96.2301
71,59.9331,96.2301
72,59.9331,96.2301
73,60.1103,96.2301
74,60.2647,96.2301
75,60.2058,96.2301
76,nan,nan
77,nan,nan
78,71.2105,96.2301
79,73.5768,96.2301
80,67.3622,96.2301
81,74.7991,96.2301
82,76.9281,96.2301
83,77.2502,96.2301
84,73.5721,96.2301
85,73.6265,96.2301
86,73.7794,96.2301
87,73.7980,96.2301
88,73.5920,96.2301
89,73.1216,96.2301
90,71.7653,97.1417
91,68.0421,97.1417
92,65.2877,97.1417
93,78.3636,97.1417
94,83.8995,97.1417
95,84.0305,97.1417
96,84.1659,97.1417
97,84.0762,97.1417
98,84.9683,97.1417
99,84.8723,97.1417
100,84.1907,97.1417
101,83.7100,97.1417
102,82.1403,97.1417
103,79.3575,97.1417
104,75.9701,97.2881
105,69.1297,97.2881
106,66.2489,97.2881
107,72.0225,97.2881
108,68.4440,97.2881
109,72.3938,97.2881
110,72.0689,97.2881
111,72.9412,97.2881
112,73.2869,97.9851
113,72.8110,97.9851
114,72.7323,97.9851
115,72.9133,97.9851
116,74.1820,97.9851
117,75.4986,97.9851
118,72.0862,97.9851
119,71.2359,97.9851
120,78.1496,97.9851
121,70.1321,97.9851
122,88.8811,97.9851
123,89.5620,97.9851
124,90.0048,97.9851
125,86.8435,97.9851
126,81.0602,97.9851
127,73.0765,97.9851
128,73.2295,97.9851
129,74.1357,97.9851
130,74.1292,97.9851
131,74.5099,97.9851
132,74.5412,97.9851
133,74.7669,97.9851
134,75.8730,97.9851
135,75.6804,97.9851
136,76.0455,97.9851
137,77.3800,97.9851
138,79.7643,97.9851
139,84.4067,97.9851
140,74.0578,105.1218
141,72.2027,105.1218
142,76.3808,105.1218
143,84.0252,105.1218
144,85.2540,105.1218
145,83.7220,105.1218
146,81.6871,105.1218
147,77.0046,105.1218
148,71.7609,105.1218
149,70.8002,105.1218
150,76.5078,105.1218
151,76.8585,105.1218
152,77.1764,105.1218
153,77.4152,105.1218
154,77.3710,105.1218
155,77.6334,105.1261
156,74.5563,105.1261
157,72.2302,105.1261
158,68.6630,105.1261
159,nan,nan
160,90.1602,105.1261
161,87.6853,105.1261
162,86.7728,105.1261
163,84.3850,105.1261
164,82.4253,105.1261
165,80.7883,105.1261
166,64.0557,105.1808
167,62.1257,105.1808
168,62.9450,105.1808
169,61.7324,105.1808
170,61.8905,105.1808
171,62.1361,105.1808
172,62.9066,105.1808
173,63.1768,105.1808
174,63.6934,105.1808
175,nan,nan
176,89.7144,105.1808
177,86.9840,105.1808
178,84.4507,105.1808
179,82.4584,105.1808
180,90.0380,105.1808
181,90.0852,105.1808
182,82.1836,105.8242
183,78.8246,105.8242
184,78.8385,105.8242
185,78.9862,105.8242
186,79.1138,105.8242
187,79.2918,105.8242
188,79.7371,105.8242
189,80.1336,105.8242
190,81.0923,105.8242
191,82.0760,105.8242
192,70.8335,106.2373
193,65.0348,106.2373
194,65.5764,106.2373
195,66.0875,106.2373
196,66.6337,106.2373
197,67.1695,106.2373
198,66.9439,106.2373
199,67.9756,106.2373
200,68.1456,106.2373
201,69.8773,106.2373
202,71.7112,106.2373
203,74.8472,106.2373
204,80.9173,106.2373
205,80.7078,106.2373
206,79.8068,106.2373
207,79.6683,106.2373
208,79.6860,106.2373
209,79.5119,106.2373
210,79.8799,106.2373
211,80.3347,106.2373
212,80.4422,106.2373
213,80.8795,106.2373
214,81.0915,106.2373
215,79.7400,106.2373
216,79.9252,106.2373
217,79.3791,106.2373
218,78.6516,106.2373
219,78.1268,106.2373
220,77.9122,106.2373
221,78.1194,106.2373
222,78.2536,106.2373
223,78.3801,106.2373
224,78.7338,106.2373
225,78.4576,106.2373
226,78.4017,106.2373
227,78.0834,106.2373
228,78.2411,106.2373
229,77.9626,106.2373
230,77.8949,106.2373
231,78.3920,106.2373
232,82.3751,106.2373
233,89.7085,106.2373
234,88.2714,106.2373
235,84.1535,106.2373
236,84.3996,106.2373
237,89.7306,106.2373
238,97.8484,106.2373
239,98.1259,106.2373
240,96.7322,106.2373
241,97.9953,106.2373
242,96.1657,106.2373
243,94.7597,106.2373
244,92.1705,106.2373
245,86.2775,106.2373
246,77.3601,106.2373
247,76.0120,106.2373
248,80.5174,106.2373
249,85.5522,106.2373
250,89.0355,106.2373
251,90.3252,106.2373
252,88.3644,106.2373
253,83.2604,106.2373
254,83.2150,106.2373
255,82.6024,106.2373
256,82.8511,106.2373
257,82.6901,106.2373
258,82.5545,106.2373
259,82.7989,106.2373
260,82.7230,106.2373
261,82.7954,106.2373
262,82.7724,106.2373
263,83.0183,106.2373
264,82.9084,106.2373
265,83.0304,106.2373
266,82.9718,106.2373
267,82.8726,106.2373
268,82.4663,106.2373
269,81.7087,106.2373
270,81.7076,106.2373
271,81.4006,106.2373
272,81.4646,106.2373
273,81.6571,106.2373
274,81.8120,106.2373
275,81.8704,106.2373
276,81.7486,106.2373
277,81.9109,106.2373
278,81.7910,106.2373
279,81.7612,106.2373
280,81.9598,106.2373
281,82.1148,106.2373
282,82.2373,106.2373
283,81.9732,106.2373
284,82.1896,106.2373
285,82.3632,106.2373
286,82.4254,106.2373
287,82.6172,106.2373
288,82.4189,106.2373
289,82.5727,106.2373
290,82.6791,106.2373
291,82.7168,106.2373
292,82.8718,106.2373
293,82.7242,106.2373
294,82.6847,106.2373
295,82.7372,106.2373
296,82.9584,106.2373
297,82.7759,106.2373
298,82.7759,106.2373
299,82.9897,106.2373
300,83.0292,106.2373
301,83.2209,106.2373
302,82.9202,106.2373
303,83.1959,106.2373
304,82.7860,106.2373
305,83.0383,106.2373
306,83.1024,106.2373
307,83.2861,106.2373
308,83.4679,106.2373
309,83.5285,106.2373
310,83.7068,106.2373
311,84.0136,106.2373
312,84.0781,106.2373
313,84.2329,106.2373
314,84.1386,106.2373
315,83.8781,106.2373
316,83.8933,106.2373
317,84.0833,106.2373
318,84.1876,106.2373
319,83.9133,106.2373
320,84.3316,106.2373
321,84.3823,106.2373
322,84.3832,106.2373
323,84.3757,106.2373
324,84.3589,106.2373
325,84.5637,106.2373
326,84.6988,106.2373
327,84.8062,106.2373
328,84.2968,106.2373
329,84.1485,106.2373
330,84.3348,106.2373
331,84.2777,106.2373
332,84.2835,106.2373
333,84.6042,106.2373
334,83.8539,106.2373
335,84.0483,106.2373
336,83.9272,106.2373
337,83.9884,106.2373
338,83.8769,106.2373
339,83.8679,106.2373
340,83.9977,106.2373
341,84.2822,106.2373
342,84.5861,106.2373
343,84.6246,106.2373
344,84.7208,106.2373
345,84.2209,106.2373
346,84.2980,106.2373
347,84.4471,106.2373
348,84.5693,106.2373
349,84.4997,106.2373
350,84.4943,106.2373
