Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness,Avg_Defeated_Enemies,Max_Defeated_Enemies,Avg_Gain,Max_Gain,Avg_Life,Max_Life,Avg_Time,Min_Time,Euclidean_Diversity,Std_Dev
0,30.502582443923306,488.09518874763927,0.295,3,25.940685344319053,251.15217279418727,49.071500000000206,151.20000000000056,1.1795678833492944e+20,1.7469187641688497e+18,13.257859923863041,0.575418393493052
1,114.8103887159214,488.09518874763927,0.605,3,-22.204987469568632,251.15217279418727,60.83800000000025,151.20000000000056,9.16606580864064e+19,8.577423821192038e+17,13.27174270676433,0.5758827621560387
2,211.7819664522884,520.1132313807751,1.0425,3,-81.55480936158845,251.15217279418727,73.02700000000029,154.40000000000043,7.40071258932609e+19,7.98289957660196e+17,13.256418646492213,0.5747651463797183
3,249.75817908222055,591.3020393794009,1.325,3,-99.91682908094853,251.15217279418727,79.25550000000031,167.80000000000058,2.3649946299994915e+19,4.3830808239528474e+17,13.27615813992973,0.5747303148151323
4,281.65463006637395,591.3020393794009,1.4975,3,-119.45271694569213,187.64919209980292,83.18350000000035,177.40000000000035,1.8416854930224941e+19,4.3830808239528474e+17,13.283403794021682,0.573690387908677
5,296.1421968696895,591.3020393794009,1.6525,3,-114.78787260994744,187.64919209980292,89.43200000000037,177.40000000000035,1.976889500316297e+19,4.3830808239528474e+17,13.281527512107797,0.5727896118391084
0,30.502582443923306,488.09518874763927,0.295,3,25.940685344319053,251.15217279418727,49.071500000000206,151.20000000000056,1.1795678833492944e+20,1.7469187641688497e+18,13.257859923863041,0.575418393493052
1,114.8103887159214,488.09518874763927,0.605,3,-22.204987469568632,251.15217279418727,60.83800000000025,151.20000000000056,9.16606580864064e+19,8.577423821192038e+17,13.27174270676433,0.5758827621560387
2,211.7819664522884,520.1132313807751,1.0425,3,-81.55480936158845,251.15217279418727,73.02700000000029,154.40000000000043,7.40071258932609e+19,7.98289957660196e+17,13.256418646492213,0.5747651463797183
3,249.75817908222055,591.3020393794009,1.325,3,-99.91682908094853,251.15217279418727,79.25550000000031,167.80000000000058,2.3649946299994915e+19,4.3830808239528474e+17,13.27615813992973,0.5747303148151323
4,281.65463006637395,591.3020393794009,1.4975,3,-119.45271694569213,187.64919209980292,83.18350000000035,177.40000000000035,1.8416854930224941e+19,4.3830808239528474e+17,13.283403794021682,0.573690387908677
5,296.1421968696895,591.3020393794009,1.6525,3,-114.78787260994744,187.64919209980292,89.43200000000037,177.40000000000035,1.976889500316297e+19,4.3830808239528474e+17,13.281527512107797,0.5727896118391084
6,338.42515406973354,591.3020393794009,1.9525,3,-132.60063484691554,177.37258567504531,97.46500000000042,177.40000000000035,2.1099149093467255e+19,4.3830808239528474e+17,13.286706027979173,0.5662344489130792
7,335.42556034026694,591.3020393794009,2.0,4,-141.10365822607352,108.96050754845203,93.27550000000039,177.40000000000035,6.774304309761779e+18,4.3830808239528474e+17,13.277879944326678,0.5574101251881909
8,345.5103608966646,591.3020393794009,2.0625,4,-138.0349806493283,108.96050754845203,97.62650000000042,177.40000000000035,7.243066823353938e+18,4.3830808239528474e+17,13.13519655066402,0.5364589704684127
9,313.7254029142716,591.3020393794009,1.68,4,-156.54153425687878,108.96050754845203,80.50050000000039,186.80000000000013,4.1617639570107336e+18,4.3830808239528474e+17,13.165004955521368,0.4863452943588219
10,235.2822900312836,591.3020393794009,1.1375,4,-145.52046862694183,44.401481861351186,57.566500000000325,186.80000000000013,1.5572147052959304e+18,4.3830808239528474e+17,12.198644041956873,0.26560277591426745
11,241.25575129699067,591.3020393794009,1.18,4,-144.3947481921849,99.6737099131434,59.982000000000326,186.80000000000013,1.923088879803545e+18,1.614552942772216e+17,11.972017474214136,0.3011804216985894
12,258.06969093207067,705.2074010685135,1.29,4,-142.4988770958943,44.401481861351186,66.35450000000033,225.40000000000055,3.0721279436860083e+18,1.614552942772216e+17,12.452130656765036,0.3773236248258398
13,275.2073250923453,705.2074010685135,1.44,4,-139.14060829800437,44.401481861351186,73.29600000000033,225.40000000000055,3.810114865664651e+18,1.614552942772216e+17,12.521946036697445,0.4466616540267602
