Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness,Avg_Defeated_Enemies,Max_Defeated_Enemies,Avg_Gain,Max_Gain,Avg_Life,Max_Life,Avg_Time,Min_Time,Euclidean_Diversity,Std_Dev
0,25.32796649752332,557.9145254229704,0.25,4,22.09340165702515,232.86098234652724,46.0410000000002,173.2000000000001,9.6196114409381e+19,2.438964862064638e+17,13.268683632885443,0.5758782097071569
1,101.42645077345708,557.9145254229704,0.53,4,-19.421175014100115,324.82733061781295,57.27100000000024,173.2000000000001,1.1020787013466268e+20,2.438964862064638e+17,13.265574050485785,0.5755820100174422
2,181.03489708291804,557.9145254229704,0.9075,4,-68.30814658768465,324.82733061781295,67.25750000000025,173.2000000000001,1.0646152203455013e+20,2.438964862064638e+17,13.286808792429087,0.5763209495367465
3,211.86085940931858,557.9145254229704,1.1675,4,-97.65760681709831,324.82733061781295,67.35950000000027,222.80000000000052,6.5588070199064945e+19,2.438964862064638e+17,13.248459911828206,0.5739522522268432
4,231.67569324603267,557.9145254229704,1.3375,4,-100.40900817517382,324.82733061781295,72.88600000000028,222.80000000000052,7.075160415850744e+19,2.438964862064638e+17,13.239771305113537,0.5728896403473885
5,245.91528363342042,557.9145254229704,1.2625,4,-95.01094730677501,324.82733061781295,79.34050000000029,222.80000000000052,7.110708282219582e+19,2.438964862064638e+17,13.170194534641405,0.5695699772278332
0,25.32796649752332,557.9145254229704,0.25,4,22.09340165702515,232.86098234652724,46.0410000000002,173.2000000000001,9.6196114409381e+19,2.438964862064638e+17,13.268683632885443,0.5758782097071569
1,101.42645077345708,557.9145254229704,0.53,4,-19.421175014100115,324.82733061781295,57.27100000000024,173.2000000000001,1.1020787013466268e+20,2.438964862064638e+17,13.265574050485785,0.5755820100174422
2,181.03489708291804,557.9145254229704,0.9075,4,-68.30814658768465,324.82733061781295,67.25750000000025,173.2000000000001,1.0646152203455013e+20,2.438964862064638e+17,13.286808792429087,0.5763209495367465
3,211.86085940931858,557.9145254229704,1.1675,4,-97.65760681709831,324.82733061781295,67.35950000000027,222.80000000000052,6.5588070199064945e+19,2.438964862064638e+17,13.248459911828206,0.5739522522268432
