Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness,Avg_Defeated_Enemies,Max_Defeated_Enemies,Avg_Gain,Max_Gain,Avg_Life,Max_Life,Avg_Time,Min_Time,Euclidean_Diversity,Std_Dev
0,33.04554255892991,608.7064730290679,0.2825,4,27.614005497248346,250.11792033360888,50.45050000000021,181.80000000000086,1.0245656010319072e+20,9.979830144467557e+17,13.320053903144819,0.5780803306490881
1,101.9176482052949,608.7064730290679,0.535,4,-10.700550860733678,250.11792033360888,60.28600000000025,181.80000000000086,5.84314428647772e+19,6.039154468648219e+17,13.305457374338364,0.5772847293207026
2,194.59851295624387,608.7064730290679,0.935,4,-76.32034256356775,250.11792033360888,68.98450000000027,181.80000000000086,4.284329983372666e+19,5.869124490902692e+17,13.281605257629739,0.5759643065085575
3,251.306457421574,608.7064730290679,1.2625,4,-99.56658133068322,250.11792033360888,79.90250000000029,181.80000000000086,2.3956481366141227e+19,5.869124490902692e+17,13.266187486640858,0.5747548075041014
4,279.9664264345988,608.7064730290679,1.41,4,-112.41087509197955,250.11792033360888,84.93750000000028,183.60000000000085,1.6417844741140146e+19,5.857547935968329e+17,13.253247203356198,0.5727896434464032
5,308.78598859236234,634.002977207002,1.56,4,-120.58902999084943,108.96413487107242,91.6120000000003,189.80000000000086,1.1191037281327213e+19,5.857547935968329e+17,13.219929866665623,0.5662077566179423
0,33.04554255892991,608.7064730290679,0.2825,4,27.614005497248346,250.11792033360888,50.45050000000021,181.80000000000086,1.0245656010319072e+20,9.979830144467557e+17,13.320053903144819,0.5780803306490881
1,101.9176482052949,608.7064730290679,0.535,4,-10.700550860733678,250.11792033360888,60.28600000000025,181.80000000000086,5.84314428647772e+19,6.039154468648219e+17,13.305457374338364,0.5772847293207026
2,194.59851295624387,608.7064730290679,0.935,4,-76.32034256356775,250.11792033360888,68.98450000000027,181.80000000000086,4.284329983372666e+19,5.869124490902692e+17,13.281605257629739,0.5759643065085575
3,251.306457421574,608.7064730290679,1.2625,4,-99.56658133068322,250.11792033360888,79.90250000000029,181.80000000000086,2.3956481366141227e+19,5.869124490902692e+17,13.266187486640858,0.5747548075041014
