Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness,Avg_Defeated_Enemies,Max_Defeated_Enemies,Avg_Gain,Max_Gain,Avg_Life,Max_Life,Avg_Time,Min_Time,Euclidean_Diversity,Std_Dev
0,48.69939811955695,549.2468714622314,0.3575,4,20.19520114082009,247.68129554977997,53.213500000000224,170.6000000000006,1.0728968563696824e+20,9.365891942016005e+17,13.268549890678857,0.5758480814072993
1,128.89669785379263,591.1358121418575,0.6625,4,-30.907178465331505,274.666689113373,62.547000000000246,190.00000000000085,9.745214734421706e+19,2.516111991113012e+17,13.246479080177004,0.5746794251270845
2,214.15647557069835,591.1358121418575,1.145,4,-93.10171657212025,274.666689113373,69.76750000000027,190.00000000000085,4.5257452220695626e+19,2.516111991113012e+17,13.258882246736103,0.5747707916378794
3,248.72602161215906,591.1358121418575,1.455,4,-107.07025285469963,274.666689113373,76.37850000000029,190.00000000000085,3.236510383466388e+19,2.516111991113012e+17,13.220074301261553,0.5725714900578801
4,297.4817342589292,591.1358121418575,1.605,4,-107.3755803457329,274.666689113373,92.47750000000033,190.00000000000085,3.4326504591390093e+19,2.516111991113012e+17,13.21030437848582,0.5707364127323824
5,351.039536423817,591.1358121418575,1.955,4,-126.66542085036896,274.666689113373,103.78250000000038,190.00000000000085,4.9685156210265194e+19,2.516111991113012e+17,13.172207016654175,0.5654953892704218
0,48.69939811955695,549.2468714622314,0.3575,4,20.19520114082009,247.68129554977997,53.213500000000224,170.6000000000006,1.0728968563696824e+20,9.365891942016005e+17,13.268549890678857,0.5758480814072993
1,128.89669785379263,591.1358121418575,0.6625,4,-30.907178465331505,274.666689113373,62.547000000000246,190.00000000000085,9.745214734421706e+19,2.516111991113012e+17,13.246479080177004,0.5746794251270845
2,214.15647557069835,591.1358121418575,1.145,4,-93.10171657212025,274.666689113373,69.76750000000027,190.00000000000085,4.5257452220695626e+19,2.516111991113012e+17,13.258882246736103,0.5747707916378794
3,248.72602161215906,591.1358121418575,1.455,4,-107.07025285469963,274.666689113373,76.37850000000029,190.00000000000085,3.236510383466388e+19,2.516111991113012e+17,13.220074301261553,0.5725714900578801
