Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness,Avg_Defeated_Enemies,Max_Defeated_Enemies,Avg_Gain,Max_Gain,Avg_Life,Max_Life,Avg_Time,Min_Time,Euclidean_Diversity,Std_Dev
23,36.02066195738783,307.15361294965305,0.12,2,-54.50509870997966,13.17096128379518,7.21,108.0,718818806.56,433965167.0000002,6.3979985933521455,0.25999427809840664
24,36.02066195738783,307.15361294965305,0.12,2,-54.50509870997966,13.17096128379518,7.21,108.0,718818806.56,433965167.0000002,6.396070815538809,0.25999311231955324
25,36.43637002913602,307.15361294965305,0.1225,2,-54.33709619808055,13.17096128379518,7.405,108.0,719137974.64,433965167.0000002,6.420559935748573,0.26252158152494587
26,37.0832204571692,307.15361294965305,0.125,2,-54.36556062085606,33.581699728369294,7.615,108.0,725409437.6,433965167.0000002,6.556660162116852,0.26739616816216843
27,37.12776976586011,307.15361294965305,0.125,2,-54.41055921119259,33.581699728369294,7.615,108.0,725511437.96,433965167.0000002,6.621586235728259,0.269699048165037
28,36.20683086524969,307.15361294965305,0.1175,2,-54.172576011751396,33.581699728369294,7.385,108.0,726224579.69,433965167.0000002,6.393475712875714,0.2612831846119016
29,35.295150823871175,307.15361294965305,0.115,2,-53.31060245640096,33.581699728369294,7.365,108.0,723318467.39,433965167.0000002,6.073290721834582,0.25212021732740975
30,35.69707123175872,307.15361294965305,0.1175,2,-53.09157309839042,33.581699728369294,7.575,108.0,728863168.23,433965167.0000002,6.146813138147423,0.25470366171324454
31,37.225517131535454,312.634445601107,0.1275,2,-53.05201656247611,33.581699728369294,8.105,114.0,764966641.88,433965167.0000002,6.360234209389017,0.2620960771157339
32,38.44308789872824,312.634445601107,0.135,2,-53.171942401303525,33.581699728369294,8.48,114.0,808045215.43,433965167.0000002,6.5186727556424495,0.2677152746973834
33,38.2059081150895,312.634445601107,0.1325,2,-52.733459334037214,33.581699728369294,8.545,114.0,805310770.99,433965167.0000002,6.398569833654998,0.26516008374131633
34,39.354510977551485,312.634445601107,0.14,2,-52.795400878820274,33.581699728369294,8.915,114.0,842564379.99,433965167.0000002,6.57615639766318,0.2697379547117458
35,38.08947219263595,312.634445601107,0.1325,2,-53.15592608826742,33.581699728369294,8.37,114.0,839794073.4825,433965167.0000002,6.298771201679921,0.26152584344653435
36,38.43161413163284,312.634445601107,0.135,2,-53.232412840481956,33.581699728369294,8.46,114.0,840165974.1825,433965167.0000002,6.362662753630096,0.2638490668072969
37,39.64529195086151,312.634445601107,0.1425,2,-53.67384490775457,33.581699728369294,8.725,114.0,852089085.0525,433965167.0000002,6.562757211036972,0.2708515330756768
38,39.94912645100346,312.634445601107,0.145,2,-53.93783243200501,33.581699728369294,8.74,114.0,854044923.2025,433965167.0000002,6.5795781023522455,0.2730542318166433
39,39.31244045125837,312.634445601107,0.14,2,-53.39684563479299,33.581699728369294,8.705,114.0,854023830.7725,433965167.0000002,6.373957980947126,0.2667950343817365
40,39.34567874395231,312.634445601107,0.14,2,-53.3398464366014,33.581699728369294,8.735,114.0,853959330.2225,433965167.0000002,6.374348316188348,0.26684225251388366
41,37.95315589384443,312.634445601107,0.13,2,-52.2248918623021,33.581699728369294,8.635,114.0,846582014.3225,433965167.0000002,6.037499320427828,0.25632024812051274
42,39.25709625107821,312.634445601107,0.1375,2,-52.22136148859811,33.581699728369294,9.075,114.0,851538958.8325,433965167.0000002,6.278443735219576,0.2631833927230945
43,40.33017239791988,312.634445601107,0.145,2,-52.59780166667011,33.581699728369294,9.315,114.0,890369979.1725,433965167.0000002,6.484374484975044,0.27052040399661204
44,41.10693511500056,312.634445601107,0.1475,2,-52.95226635366309,33.581699728369294,9.46,114.0,896338304.6775,433965167.0000002,6.607960366552248,0.2748917661894885
45,41.83279955442448,312.634445601107,0.15,2,-53.09925140882124,33.581699728369294,9.655,114.0,898395065.97,433965167.0000002,6.714277280709517,0.2786848095853348
46,41.83279955442448,312.634445601107,0.15,2,-53.09925140882124,33.581699728369294,9.655,114.0,898395065.97,433965167.0000002,6.714277280709517,0.2786848095853348
47,41.811041242193596,312.634445601107,0.15,2,-53.07675390934179,33.581699728369294,9.655,114.0,898226204.13,433965167.0000002,6.663788582340901,0.27692956239706334
48,42.8454490976205,312.634445601107,0.155,2,-52.90518197462597,33.581699728369294,10.065,114.0,921666254.01,433965167.0000002,6.825700132803986,0.28117416695257785
49,44.275021744936986,312.634445601107,0.1625,2,-53.02709913267272,33.581699728369294,10.51,114.0,944278904.025,433965167.0000002,7.114755584492325,0.2902597523191841
50,44.275021744936986,312.634445601107,0.1625,2,-53.02709913267272,33.581699728369294,10.51,114.0,944278904.025,433965167.0000002,7.114755584492325,0.2902597523191841
51,44.275021744936986,312.634445601107,0.1625,2,-53.02709913267272,33.581699728369294,10.51,114.0,944278904.025,433965167.0000002,7.1147555844923245,0.2902597523191841
52,43.76641407438325,312.634445601107,0.16,2,-53.0636303003691,33.581699728369294,10.325,114.0,937913415.255,433965167.0000002,7.051539772081175,0.2876199493895567
53,43.82059011640409,312.634445601107,0.16,2,-52.85715481334897,33.581699728369294,10.41,114.0,932577557.6950002,433965167.0000002,7.02047856148175,0.28822786216628543
54,54.27915141900263,312.634445601107,0.2175,2,-53.04310095188614,33.581699728369294,13.9,114.0,1172970135.6325002,413857918.99999875,8.372377242197171,0.3333847665254715
55,71.84933915509038,312.634445601107,0.3175,2,-51.36084908606933,33.581699728369294,20.41,114.0,1525568321.42,413857918.99999875,9.736397583082754,0.38628348903419707
56,115.96731927497946,312.634445601107,0.5575,2,-49.83982133416744,33.581699728369294,35.87,114.0,2422777192.7575,413857918.99999875,11.679906974242826,0.4763976733500012
57,198.7124619229062,312.634445601107,1.01,2,-48.73885588116315,33.581699728369294,64.3,114.0,4182645366.3999987,413857918.99999875,12.544660471795194,0.5328074263713375
58,216.12310417176502,312.634445601107,1.1525,2,-54.80430480790682,29.770679089441856,68.295,114.0,5926094468.709995,413857918.99999875,12.557708765609922,0.5178272985912299
59,199.79592808695972,312.634445601107,1.045,2,-55.33976591171791,29.770679089441856,62.59,114.0,6142135170.899998,413857918.99999875,12.364606188183519,0.4894193418011094
60,115.0330967155252,321.53064944771444,0.5475,2,-80.96583347496978,29.770679089441856,24.96,124.0,1401844572.5800018,413857918.99999875,10.703240161891978,0.4104710579058378
61,67.58951321556364,321.53064944771444,0.17,2,-75.34408007540928,29.770679089441856,10.855,124.0,961617953.57,413857918.99999875,6.038005353293972,0.27785689490111953
62,70.83575253043723,321.53064944771444,0.1975,2,-75.0758857100689,29.770679089441856,12.05,124.0,1048857315.4999996,413857918.99999875,6.519464543123873,0.2949084264663143
63,73.1769701930565,321.53064944771444,0.22,2,-74.73223316691724,29.770679089441856,12.965,124.0,1147760949.9799993,413857918.99999875,6.951410901798323,0.308724652036758
64,73.6243038731217,321.53064944771444,0.2325,2,-73.9566595246352,29.770679089441856,13.385,124.0,1272194244.5699995,413857918.99999875,7.172951022314085,0.31452900383817695
65,76.63870618070156,321.53064944771444,0.27,2,-71.93540338473565,29.770679089441856,15.1,124.0,1495223828.7599988,413857918.99999875,8.023665020776138,0.3348048320164621
66,77.15214824389115,328.5703657747632,0.3,2,-69.85223983010151,57.58666892552864,15.995,144.0,1730102584.739998,413857918.99999875,8.622853927533585,0.3509696353815111
67,81.70870915098061,328.5703657747632,0.39,2,-63.526152203310524,57.58666892552864,19.715,144.0,2389681840.3199964,413857918.99999875,9.961791046255227,0.3657194601218775
68,131.04463596743864,334.68684368592477,0.67,2,-72.65231951779181,57.58666892552864,33.455,144.0,4085579989.332494,413857918.99999875,10.587765239199774,0.4264462228992519
69,179.98363527557595,334.68684368592477,1.015,2,-83.76654539014751,57.58666892552864,46.48,144.0,6812898142.154987,413857918.99999875,10.95149231706995,0.4021099661503081
70,75.14167294715446,334.68684368592477,0.225,2,-75.72518148421088,57.58666892552864,13.295,144.0,1210032907.155,413857918.99999875,6.677183127024933,0.3043553677103756
71,75.81072819096912,334.68684368592477,0.23,2,-75.76663777590531,57.58666892552864,13.51,144.0,1248193399.7549996,413857918.99999875,6.762053661329612,0.3064848634904647
72,76.8743363426099,334.68684368592477,0.2375,2,-75.59856213969073,57.58666892552864,13.93,144.0,1296709941.0749998,413857918.99999875,6.91220535464972,0.3115832842014163
73,77.27774072838567,334.68684368592477,0.24,2,-75.44003931587712,57.58666892552864,14.12,144.0,1302978966.075,413857918.99999875,6.995346094893072,0.3152712415266459
74,77.51770289501707,334.68684368592477,0.2425,2,-75.26403907455322,57.58666892552864,14.26,144.0,1305636958.3349998,413857918.99999875,7.276798697019241,0.32001626743423467
75,78.2939943239353,334.68684368592477,0.25,2,-74.80349112655223,57.58666892552864,14.68,144.0,1353043208.6549997,413857918.99999875,7.658395424268466,0.32897404837378863
76,79.34702771537387,334.68684368592477,0.2625,2,-74.10044161333336,57.58666892552864,15.275,144.0,1413030347.6549997,413857918.99999875,8.11710035945943,0.3418646392911115
77,94.15062153206364,334.68684368592477,0.375,2,-70.38012384385958,57.58666892552864,21.555,144.0,1859486607.8824997,397069343.00000054,9.8028041700605,0.3969778333831823
78,134.16044901457317,334.68684368592477,0.6225,2,-67.65492350129419,57.58666892552864,36.05,144.0,2767876069.9350004,385746815.0,10.790700405429787,0.453222946512457
79,212.43666675540098,334.68684368592477,1.14,2,-56.5622568103057,57.58666892552864,66.34,144.0,4683850192.672501,385746815.0,12.081162232179386,0.5189763771873904
80,239.39823749083945,334.68684368592477,1.3325,2,-61.90003623819786,57.58666892552864,73.785,144.0,6300849862.730001,385746815.0,12.156136848209222,0.5151695202192742
81,257.0930889254743,337.76079658640515,1.3875,2,-71.75735856311412,48.58644001113886,76.625,144.0,7869058260.745,385746815.0,12.266407077967513,0.4992044098650765
82,279.05586973711803,337.76079658640515,1.48,2,-78.42094997660274,48.58644001113886,82.01,144.0,10047720177.475004,385746815.0,12.55742316033749,0.45917551789528877
83,296.1779546995531,341.49787194035594,1.8225,2,-96.17307447111871,48.58644001113886,82.045,144.0,13318448661.88,385746815.0,10.750315741236578,0.30468626895511824
84,288.04977390987864,341.49787194035594,1.755,2,-91.27375424561083,48.58644001113886,80.87,144.0,12380429857.045,385746815.0,10.860243484956195,0.3539363707002265
85,266.3157178108823,341.49787194035594,1.575,2,-80.78826139741108,48.58644001113886,76.845,144.0,9971508164.385,385746815.0,11.342382513747578,0.43649254199943943
86,227.83768039034973,341.49787194035594,1.2475,2,-60.59783540149032,48.58644001113886,70.255,144.0,5565383048.460001,385746815.0,11.904393121185638,0.5111849178990149
87,216.43164399180844,341.49787194035594,1.165,2,-64.42293593613657,48.58644001113886,65.045,144.0,4594567965.55,385746815.0,12.025487656490448,0.5112886617110617
88,209.8204157413729,350.42155088130346,1.065,2,-63.15554546896763,48.58644001113886,63.19,144.0,3955842444.7500024,385746815.0,12.196174999514003,0.5109311467702103
89,209.58507940072093,350.42155088130346,0.9875,2,-49.35846887279502,48.58644001113886,67.775,144.0,4329743023.915006,385746815.0,12.571419219058594,0.5091474735844407
90,219.3429891905906,350.42155088130346,1.0325,2,-32.498173738684315,48.58644001113886,76.755,144.0,5367055006.505009,385746815.0,12.927078909807577,0.4848419712879503
91,145.33279370129546,350.42155088130346,0.7275,2,-39.86627023633773,48.58644001113886,49.065,144.0,3009622957.7450023,385746815.0,12.644386235789348,0.42320997240457386
92,230.20918793543015,357.82000914634085,1.28,2,-11.681871216070254,48.58644001113886,87.32,144.0,5119350163.407505,382302647.00000006,12.487842625435912,0.45186461330134015
93,308.3447625783761,357.82000914634085,1.7925,2,24.93150673167208,48.58644001113886,126.08,144.0,7080065706.605007,382302647.00000006,11.752664094452532,0.33852094376578407
94,309.69775529486685,357.82000914634085,1.8025,2,25.170087017108905,48.58644001113886,126.62,144.0,7109839058.915008,292773598.99999964,11.724895463072645,0.3375471292426348
95,309.26218196215694,357.82000914634085,1.8,2,24.77307121867404,48.58644001113886,126.34,144.0,7093588378.475007,292773598.99999964,11.640615629541353,0.33908980382047776
96,309.03141346689154,357.82000914634085,1.8,2,24.313570583318747,48.58644001113886,126.11,144.0,7096522751.645007,292773598.99999964,11.462214854804934,0.33909195156472866
97,307.79829791427557,357.82000914634085,1.79,2,23.417982780126582,48.58644001113886,125.39,144.0,7057392285.072507,292773598.99999964,11.440061511844961,0.3412244403218276
98,307.1951710013198,357.82000914634085,1.7825,2,23.261435026355795,48.58644001113886,125.13,144.0,7006877253.0575075,292773598.99999964,11.561532740565077,0.3436981630841058
99,308.47892028706787,357.82000914634085,1.795,2,24.293474330445143,48.58644001113886,125.91,144.0,7073475748.062508,292773598.99999964,11.310606315669151,0.3357205622472607
100,307.78845289427073,357.82000914634085,1.79,2,23.268445261525763,48.58644001113886,125.335,144.0,7053605432.567508,292773598.99999964,11.24546560416154,0.33861459033994273
101,305.9847848220184,357.82000914634085,1.775,2,21.37533889254546,48.58644001113886,124.09,144.0,6984120791.700007,292773598.99999964,11.264534526523201,0.3450059265338793
102,305.30258544604186,357.82000914634085,1.77,2,20.541307991428788,48.58644001113886,123.58,144.0,6954300545.490007,292773598.99999964,11.218265114603893,0.34802729190447756
103,307.14623333737,357.82000914634085,1.7825,2,22.338437711955883,48.58644001113886,124.81,144.0,7049663575.390007,292773598.99999964,11.007172857690012,0.3392984629951593
104,306.8900596118095,357.82000914634085,1.78,2,21.89193258816683,48.58644001113886,124.575,144.0,7043203147.630008,292773598.99999964,11.027499000452606,0.3410216773577057
105,306.29623608530574,357.82000914634085,1.7775,2,21.391387753686118,48.58644001113886,124.205,144.0,7023227068.060007,292773598.99999964,11.055583653949371,0.34284842800304877
106,306.3938295193695,357.82000914634085,1.78,2,21.390416340065368,48.58644001113886,124.24,144.0,7042292256.445007,292773598.99999964,11.043849825862019,0.34115565691313166
107,306.1309216434218,357.82000914634085,1.7775,2,21.166896217936152,48.58644001113886,124.075,144.0,7025500832.765007,292773598.99999964,11.06165689982812,0.34272158963397387
108,305.79285719258024,357.82000914634085,1.7775,2,21.173359184587596,48.58644001113886,123.96,144.0,7006728453.425007,292773598.99999964,10.90515360422152,0.3405566872081802
109,307.1330151289211,357.82000914634085,1.78,2,21.82594924933371,48.58644001113886,124.635,144.0,7047775248.665008,292773598.99999964,10.817014386116703,0.3377545692487869
110,306.3342439611521,357.82000914634085,1.775,2,21.38788142616015,48.58644001113886,124.215,144.0,7014621223.695007,292773598.99999964,10.786848238897791,0.3410857565102625
111,305.97523940983655,357.82000914634085,1.7725,2,20.76087385926448,48.58644001113886,123.885,144.0,7003397310.375008,292773598.99999964,10.732737162245321,0.34257159657103486
112,307.85481165926615,357.82000914634085,1.7825,2,21.58653306290389,48.58644001113886,124.805,144.0,7080067764.540008,292773598.99999964,10.611718103233347,0.33736732705966754
113,307.85481165926615,357.82000914634085,1.7825,2,21.58653306290389,48.58644001113886,124.805,144.0,7080067764.540008,292773598.99999964,10.610777657323762,0.3373669563573072
114,306.9980763131441,357.82000914634085,1.7775,2,21.062990946459735,48.58644001113886,124.34,144.0,7057773051.040008,292773598.99999964,10.615828702728745,0.33969451976956216
115,306.63393443155894,357.82000914634085,1.775,2,21.082449073901344,48.58644001113886,124.22,144.0,7031479302.685007,292773598.99999964,10.637237088127781,0.3403616715955936
116,305.9472800295903,357.82000914634085,1.77,2,20.359897631849936,48.58644001113886,123.745,144.0,7011481947.040008,292773598.99999964,10.693361907115237,0.34578491447214493
117,305.95243254952436,357.82000914634085,1.77,2,20.187900954438497,48.58644001113886,123.69,144.0,7020616540.960008,292773598.99999964,10.698732041661438,0.34684765335327605
118,306.58653815705816,357.82000914634085,1.7725,2,20.573443044657083,48.58644001113886,124.035,144.0,7046395005.640007,292773598.99999964,10.53521456237127,0.3450684641173493
119,306.2413204494838,357.82000914634085,1.77,2,20.32841438055458,48.58644001113886,123.835,144.0,7028827406.410007,292773598.99999964,10.561895465631183,0.3467595365737684
120,306.2413204494838,357.82000914634085,1.77,2,20.32841438055458,48.58644001113886,123.835,144.0,7028827406.410007,292773598.99999964,10.561798947449946,0.3467595773872501
121,305.9923730821542,357.82000914634085,1.7675,2,19.95190559328007,48.58644001113886,123.625,144.0,7016601772.085008,292773598.99999964,10.571006843825296,0.34794633708511996
122,305.35037296377925,357.82000914634085,1.7625,2,19.48685727113156,48.58644001113886,123.25,144.0,6986100265.805007,292773598.99999964,10.614170064746409,0.35096804144296867
123,305.10142559644964,357.82000914634085,1.76,2,19.11034848385705,48.58644001113886,123.04,144.0,6973874631.480007,292773598.99999964,10.624927199502329,0.3521227652728905
124,304.9398493879829,357.82000914634085,1.76,2,18.76483987880383,48.58644001113886,122.87,144.0,6972894290.160007,292773598.99999964,10.622399772133592,0.35222914286802787
125,305.3016834285604,357.82000914634085,1.7625,2,20.16880273030217,48.58644001113886,123.455,144.0,6965846903.280007,292773598.99999964,10.480014099377353,0.3464510132548648
126,305.3016834285604,357.82000914634085,1.7625,2,20.16880273030217,48.58644001113886,123.455,144.0,6965846903.280007,292773598.99999964,10.477759531870442,0.34645239033053976
127,309.80947662185696,357.82000914634085,1.8025,2,25.67886199654674,48.58644001113886,126.805,144.0,7069038546.530007,292773598.99999964,10.402276582117324,0.3233234656873763
128,311.03942583992193,357.82000914634085,1.8125,2,26.322946806767703,48.58644001113886,127.44,144.0,7134053087.850007,292773598.99999964,10.300471928920386,0.31610431652475995
129,310.9657661442132,357.82000914634085,1.81,2,26.06894181042482,48.58644001113886,127.33,144.0,7126411123.935007,292773598.99999964,10.31560741708473,0.31747709287374537
130,310.8921064485045,357.82000914634085,1.8075,2,25.81493681408194,48.58644001113886,127.22,144.0,7118769160.020007,292773598.99999964,10.329925572706994,0.3188216930272821
131,310.4133503921132,357.82000914634085,1.805,2,25.5743957185662,48.58644001113886,126.975,144.0,7088949171.900007,292773598.99999964,10.352178339613932,0.3216321782549235
132,310.4133503921132,357.82000914634085,1.805,2,25.5743957185662,48.58644001113886,126.975,144.0,7088949171.900007,292773598.99999964,10.352178339613932,0.3216321782549235
133,310.4133503921132,357.82000914634085,1.805,2,25.5743957185662,48.58644001113886,126.975,144.0,7088949171.900007,292773598.99999964,10.271545744785291,0.32163211818367055
134,310.46556037138396,358.64478829470784,1.805,2,25.548401324766537,48.58644001113886,126.985,148.0,7112123799.8700075,292773598.99999964,10.271082099516688,0.32249945664929747
135,309.5939571168511,358.64478829470784,1.7975,2,24.79582622135584,48.58644001113886,126.435,148.0,7083321870.990007,292773598.99999964,10.411387932016925,0.3272611635132492
136,309.6461670961218,358.64478829470784,1.7975,2,24.769831827556178,48.58644001113886,126.445,148.0,7106496498.960008,292773598.99999964,10.408616766187514,0.32808591664442266
137,308.3167077102351,358.64478829470784,1.7875,2,23.88472386260726,48.58644001113886,125.695,148.0,7073674491.540008,292773598.99999964,10.482985442104665,0.33404808437253153
138,307.16547477808564,358.64478829470784,1.7775,2,22.768638463040944,48.58644001113886,124.93,148.0,7066515826.230007,292773598.99999964,10.608867254764217,0.3392352350242781
139,305.20810064889247,358.64478829470784,1.7625,2,21.32599693511653,48.58644001113886,123.78,148.0,7007224027.230007,292773598.99999964,10.61114519181624,0.3441041435672474
140,300.2835397167382,358.64478829470784,1.7225,2,17.138630477418115,48.58644001113886,120.7,148.0,6871683036.385007,292773598.99999964,10.800160231816323,0.3598054973226372
141,291.5465206363118,358.64478829470784,1.6475,2,10.873933888196088,48.58644001113886,115.615,148.0,6507312233.737506,292773598.99999964,11.354804358543465,0.37877803916014524
142,271.8408738351526,358.64478829470784,1.4875,2,-6.127033783897278,48.58644001113886,103.21,148.0,5988956833.897505,292773598.99999964,11.67213082826582,0.42020327495104093
143,236.40159691747903,358.64478829470784,1.1875,2,-37.4416568921066,48.58644001113886,80.655,148.0,5064047900.442502,292773598.99999964,11.832538636034363,0.45576042088849905
144,178.98285550998895,358.64478829470784,0.7125,2,-83.41750479903371,48.58644001113886,45.695,148.0,3835657161.389998,292773598.99999964,11.540564467102817,0.4122346229825143
145,190.42082530582869,358.64478829470784,0.8025,2,-84.60971646117333,48.58644001113886,49.2,148.0,4084627242.5249953,292773598.99999964,11.866264487460983,0.4137687902074214
146,261.29377901797943,358.64478829470784,1.325,2,-61.917920205143275,48.58644001113886,81.035,148.0,7119430255.72499,292773598.99999964,11.852748090444528,0.4059049955933
147,324.44360001171356,358.64478829470784,1.7925,2,-41.52070476957511,48.58644001113886,109.46,148.0,9810084459.344986,292773598.99999964,10.938006103769444,0.3177832059152013
148,324.7192293517661,358.64478829470784,1.795,2,-42.13467720608202,48.58644001113886,109.35,148.0,9806368855.604986,292773598.99999964,11.158102606894444,0.3158979502176887
149,324.7192293517661,358.64478829470784,1.795,2,-42.13467720608202,48.58644001113886,109.35,148.0,9806368855.604986,292773598.99999964,11.158102606894444,0.3158979502176887
150,324.6886056246835,358.64478829470784,1.795,2,-41.87967666344599,63.787991514144295,109.425,152.0,9810303214.964985,292773598.99999964,11.157983259702995,0.31589877041955783
151,324.75139978490864,358.64478829470784,1.795,2,-42.01717838379263,63.787991514144295,109.4,152.0,9803045375.954985,292773598.99999964,10.965548678319772,0.31580387020722633
152,324.72377239803086,358.64478829470784,1.795,2,-42.004179078314266,63.787991514144295,109.395,152.0,9800920627.154985,292773598.99999964,10.871638349438308,0.3158038570964829
153,324.67687513341707,358.64478829470784,1.795,2,-41.726692775636494,63.787991514144295,109.47,152.0,9798043133.874985,292773598.99999964,10.871373302222443,0.3156960804731493
154,324.743906144874,362.53050422690956,1.795,2,-41.67319344772785,63.787991514144295,109.51,152.0,9795624884.109985,292773598.99999964,10.966777017684318,0.31569386713016756
155,324.1812702993897,362.53050422690956,1.7925,2,-41.753738327732044,63.787991514144295,109.29,152.0,9760640170.984985,292773598.99999964,10.897709865843144,0.3174250894290452
156,323.640079394942,362.53050422690956,1.79,2,-41.91728017459542,63.787991514144295,109.05,152.0,9732398821.224985,292773598.99999964,10.917366940141934,0.3190651229060618
157,323.34388542150805,362.53050422690956,1.7875,2,-41.420853456100794,63.787991514144295,109.11,152.0,9698924323.884985,292773598.99999964,10.926359190032986,0.3205068388309397
158,321.6367796076918,362.53050422690956,1.7775,2,-41.69098396179941,63.787991514144295,108.435,152.0,9593425512.184986,292773598.99999964,10.996886192481972,0.3270834012845283
159,321.7271803582396,362.53050422690956,1.7775,2,-41.226983776529686,63.787991514144295,108.62,152.0,9597353503.344986,292773598.99999964,10.911726403048467,0.3270631529406548
160,321.79913993485786,362.53050422690956,1.7775,2,-41.2244815047409,63.787991514144295,108.645,152.0,9597496295.264986,292773598.99999964,10.911323774413459,0.3270532628154963
161,321.79913993485786,362.53050422690956,1.7775,2,-41.2244815047409,63.787991514144295,108.645,152.0,9597496295.264986,292773598.99999964,10.911944370905161,0.3270552918489544
